capture_id,capture_path,evidence_digest,classification,confidence,pf127_signal,capture_playfield_id,event_playfield_ids,resource_playfield_ids,runtime_playfield_ids,character,validation_status,raw_packet_evidence,packets_hex_bytes,raw_packets_bytes,packets_hex_rows,raw_packets_rows,enemy_name_count,enemy_names,subway_terms,repository_reference_count,repository_references,implementation_reference_count,implementation_references,artifacts,reason
20260701-112027,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260701-112027,,ELSEWHERE,confirmed,,655,655,,(Playfield2:028F),Coonbase,running,packets.hex.log,8065,0,40,0,0,,,0,,0,,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv,Explicit playfield evidence is present without a PF127 signal.
20260702-144858,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260702-144858,,ELSEWHERE,confirmed,,1363993,1363993,,(Playfield2:14D019),Coonbase,running,packets.hex.log,7361,0,37,0,0,,,0,,0,,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv,Explicit playfield evidence is present without a PF127 signal.
20260702-145059,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260702-145059,,ELSEWHERE,confirmed,,1363993,6002;1363993,6002,,Coonbase,complete,packets.hex.log,59473,0,197,0,0,,,0,,0,,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv,Explicit playfield evidence is present without a PF127 signal.
20260706-230919,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260706-230919,,ELSEWHERE,confirmed,,6002,6002;1376365;1376390,6002,,Coonbase,complete,packets.hex.log,16876,0,51,0,0,,,0,,0,,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv,Explicit playfield evidence is present without a PF127 signal.
20260707-141257,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260707-141257,,ELSEWHERE,confirmed,,6553,6553,,(Playfield2:1999),Mikemp,running,packets.hex.log,537516,0,2944,0,0,,,0,,0,,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv,Explicit playfield evidence is present without a PF127 signal.
20260707-142139,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260707-142139,,ELSEWHERE,confirmed,,6553,6553,,(Playfield2:1999),Mikemp,running,packets.hex.log,9128849,0,50821,0,0,,,0,,0,,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv,Explicit playfield evidence is present without a PF127 signal.
20260707-171542,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260707-171542,,ELSEWHERE,confirmed,,6553,6553,,(Playfield2:1999),Mikemp,complete,packets.hex.log,130858,0,736,0,0,,,0,,0,,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv,Explicit playfield evidence is present without a PF127 signal.
20260707-172254,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260707-172254,,ELSEWHERE,confirmed,,6553,6553,,(Playfield2:1999),Mikemp,complete,packets.hex.log,254239,0,1396,0,2,Codex Test Beach Leet;Malfunctioning Cleaning Robot,,2,docs/generated/corpse_open_loot_credit_validation_20260707_172254.md;docs/generated/def_agg_tutorial_trigger_analysis_20260708.md,2,docs/generated/corpse_open_loot_credit_validation_20260707_172254.md;docs/generated/def_agg_tutorial_trigger_analysis_20260708.md,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv,Explicit playfield evidence is present without a PF127 signal.
20260708-004038,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260708-004038,,MIXED,high,observed-instance-map,1187842,655;1187842;1364029,655,,Nycsubway,complete,packets.hex.log,5038957,0,23204,0,4,Asynctrox;Filth Flea;Natalia Akcora;Thief,discarded pet;disobedient bot;filth flea,10,AORebirth/Server/ZoneEngine/Core/Functions/GameFunctions/SubwayTeleportProxyDestinationRules.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedEnemyCombatContract.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/PlayfieldStatelTransitionRuntimeService.cs;docs/ai/CURRENT_TASK.md;docs/evidence/SUBWAY_DISCARDED_PET_AUDIT.md;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/subway_enemy_combat_contracts.json;docs/project/PROJECT_STATE.md,7,AORebirth/Server/ZoneEngine/Core/Functions/GameFunctions/SubwayTeleportProxyDestinationRules.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedEnemyCombatContract.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/PlayfieldStatelTransitionRuntimeService.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/subway_enemy_combat_contracts.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;corpse-full-updates.csv;enemy-respawns.csv,PF127 signal observed-instance-map conflicts with explicit non-PF127 event playfield evidence.
20260708-143600,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260708-143600,,SUBWAY,high,observed-instance-map,1187842,1187842,,(Playfield2:122002),Nycsubway,complete,packets.hex.log,3929440,0,21777,0,10,Anger Manifestation;Deranged Shopper;Discarded Pet;Disobedient Bot;Filth Flea;Killer;Looter;Mugger;Stim Fiend;Violent Vagabond,discarded pet;disobedient bot;filth flea;stim fiend;workman striker,13,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedEnemyCombatContract.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/OrdinaryEnemyCatalog.cs;docs/ai/CURRENT_TASK.md;docs/evidence/SUBWAY_BLOODCREEPER_DISOBEDIENT_BOT_LOOT_AUDIT.md;docs/evidence/SUBWAY_DISCARDED_PET_AUDIT.md;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/def_agg_raw_packet_diff_20260709.md;docs/generated/def_agg_tutorial_trigger_analysis_20260708.md;docs/generated/subway_enemy_combat_contracts.json;docs/project/ORDINARY_ENEMY_RUNTIME.md;docs/project/PROJECT_STATE.md,8,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedEnemyCombatContract.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/OrdinaryEnemyCatalog.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/def_agg_raw_packet_diff_20260709.md;docs/generated/def_agg_tutorial_trigger_analysis_20260708.md;docs/generated/subway_enemy_combat_contracts.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;corpse-full-updates.csv;enemy-respawns.csv,PF127 signal observed-instance-map has no outside event playfield.
20260708-175514,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260708-175514,,MIXED,high,observed-instance-map,1187842,655;1187842,655,,Nycsubway,complete,packets.hex.log,326207,0,1528,0,0,,discarded pet;disobedient bot;filth flea,3,AORebirth/Server/ZoneEngine/Core/Functions/GameFunctions/SubwayTeleportProxyDestinationRules.cs;AORebirth/Server/ZoneEngine/Core/Playfields/PlayfieldStatelTransitionRuntimeService.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,3,AORebirth/Server/ZoneEngine/Core/Functions/GameFunctions/SubwayTeleportProxyDestinationRules.cs;AORebirth/Server/ZoneEngine/Core/Playfields/PlayfieldStatelTransitionRuntimeService.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;corpse-full-updates.csv;enemy-respawns.csv,PF127 signal observed-instance-map conflicts with explicit non-PF127 event playfield evidence.
20260708-180248,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260708-180248,,MIXED,high,observed-instance-map,1187842,655;1187842,655,,Nycsubway,complete,packets.hex.log,137061,0,575,0,0,,discarded pet;disobedient bot;filth flea,2,docs/generated/aosharp_subway_enemy_population_reporting_20260708.md;docs/generated/aosharp_subway_lifecycle_reprocess.csv,2,docs/generated/aosharp_subway_enemy_population_reporting_20260708.md;docs/generated/aosharp_subway_lifecycle_reprocess.csv,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;corpse-full-updates.csv;enemy-respawns.csv,PF127 signal observed-instance-map conflicts with explicit non-PF127 event playfield evidence.
20260708-181729,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260708-181729,,MIXED,high,observed-instance-map,1187842,655;1187842,655,(Playfield2:122002),Nycsubway,complete,packets.hex.log,236620,0,1203,0,7,Discarded Pet;Disobedient Bot;Filth Flea;Healer;Mugger;Thief;Violent Vagabond,discarded pet;disobedient bot;filth flea,3,AORebirth/Server/ZoneEngine/Core/Functions/GameFunctions/SubwayTeleportProxyDestinationRules.cs;AORebirth/Server/ZoneEngine/Core/Playfields/PlayfieldStatelTransitionRuntimeService.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,3,AORebirth/Server/ZoneEngine/Core/Functions/GameFunctions/SubwayTeleportProxyDestinationRules.cs;AORebirth/Server/ZoneEngine/Core/Playfields/PlayfieldStatelTransitionRuntimeService.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;corpse-full-updates.csv;enemy-respawns.csv,PF127 signal observed-instance-map conflicts with explicit non-PF127 event playfield evidence.
20260708-182237,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260708-182237,,MIXED,confirmed,dossier-resource-127,1187842,655;1187842,127;655,(Playfield2:122002),Nycsubway,complete,packets.hex.log,114797,0,492,0,6,Discarded Pet;Disobedient Bot;Filth Flea;Mugger;Thief;Violent Vagabond,discarded pet;disobedient bot;filth flea,3,AORebirth/Server/ZoneEngine/Core/Functions/GameFunctions/SubwayTeleportProxyDestinationRules.cs;AORebirth/Server/ZoneEngine/Core/Playfields/PlayfieldStatelTransitionRuntimeService.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,3,AORebirth/Server/ZoneEngine/Core/Functions/GameFunctions/SubwayTeleportProxyDestinationRules.cs;AORebirth/Server/ZoneEngine/Core/Playfields/PlayfieldStatelTransitionRuntimeService.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;corpse-full-updates.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 conflicts with explicit non-PF127 event playfield evidence.
20260708-185451,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260708-185451,,MIXED,high,event-observed-instance-map,655,127;655,127,(Playfield2:028F),Mikemp,running,packets.hex.log,30558,0,93,0,0,,discarded pet;disobedient bot;filth flea,1,docs/generated/aosharp_subway_lifecycle_reprocess.csv,1,docs/generated/aosharp_subway_lifecycle_reprocess.csv,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;corpse-full-updates.csv;enemy-respawns.csv,PF127 signal event-observed-instance-map conflicts with explicit non-PF127 event playfield evidence.
20260708-185543,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260708-185543,,MIXED,high,observed-instance-map,127,127;655,,(Playfield2:007F),Mikemp,complete,packets.hex.log,35208,0,116,0,0,,discarded pet;disobedient bot;filth flea,2,docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/def_agg_tutorial_trigger_analysis_20260708.md,2,docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/def_agg_tutorial_trigger_analysis_20260708.md,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;corpse-full-updates.csv;enemy-respawns.csv,PF127 signal observed-instance-map conflicts with explicit non-PF127 event playfield evidence.
20260708-223814,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260708-223814,,MIXED,high,observed-instance-map,127,127;655,,(Playfield2:007F),Mikemp,complete,packets.hex.log,41192,0,140,0,1,Thief,discarded pet;disobedient bot;filth flea,2,docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/def_agg_tutorial_trigger_analysis_20260708.md,2,docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/def_agg_tutorial_trigger_analysis_20260708.md,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;corpse-full-updates.csv;enemy-respawns.csv,PF127 signal observed-instance-map conflicts with explicit non-PF127 event playfield evidence.
20260708-225850,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260708-225850,,MIXED,confirmed,dossier-resource-127,1187842,655;1187842,127;655,(Playfield2:122002),Nycsubway,complete,packets.hex.log,176767,0,820,0,6,Discarded Pet;Disobedient Bot;Filth Flea;Mugger;Thief;Violent Vagabond,discarded pet;disobedient bot;filth flea,3,docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/def_agg_raw_packet_diff_20260709.md;docs/generated/def_agg_tutorial_trigger_analysis_20260708.md,3,docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/def_agg_raw_packet_diff_20260709.md;docs/generated/def_agg_tutorial_trigger_analysis_20260708.md,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;corpse-full-updates.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 conflicts with explicit non-PF127 event playfield evidence.
20260709-005934,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-005934,,ELSEWHERE,confirmed,,6553,6553,,(Playfield2:1999),Mikemp,complete,packets.hex.log,11488,0,63,0,1,Codex Test Beach Leet,,0,,0,,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv,Explicit playfield evidence is present without a PF127 signal.
20260709-164219,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-164219,,MIXED,confirmed,dossier-resource-127,1187842,655;1187842,127;655,(Playfield2:122002),Yomamalickit,complete,packets.hex.log,249302,0,1388,0,6,Discarded Pet;Disobedient Bot;Filth Flea;Mugger;Thief;Violent Vagabond,discarded pet;disobedient bot;filth flea,3,AORebirth/Server/ZoneEngine/Core/Functions/GameFunctions/SubwayTeleportProxyDestinationRules.cs;AORebirth/Server/ZoneEngine/Core/Playfields/PlayfieldStatelTransitionRuntimeService.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,3,AORebirth/Server/ZoneEngine/Core/Functions/GameFunctions/SubwayTeleportProxyDestinationRules.cs;AORebirth/Server/ZoneEngine/Core/Playfields/PlayfieldStatelTransitionRuntimeService.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;corpse-full-updates.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 conflicts with explicit non-PF127 event playfield evidence.
20260709-164414,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-164414,,MIXED,confirmed,dossier-resource-127,1187842,655;1187842,127;655,(Playfield2:122002),Yomamalickit,complete,packets.hex.log,157449,0,721,0,6,Discarded Pet;Disobedient Bot;Filth Flea;Mugger;Thief;Violent Vagabond,discarded pet;disobedient bot;filth flea,3,AORebirth/Server/ZoneEngine/Core/Packets/CorpseFullUpdate.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayContentProvider.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,3,AORebirth/Server/ZoneEngine/Core/Packets/CorpseFullUpdate.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayContentProvider.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;corpse-full-updates.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 conflicts with explicit non-PF127 event playfield evidence.
20260709-165538,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-165538,,MIXED,high,event-observed-instance-map,655,127;655,127,(Playfield2:028F),Mpmaster,running,packets.hex.log,74176,0,323,0,0,,discarded pet;disobedient bot;filth flea,1,docs/generated/aosharp_subway_lifecycle_reprocess.csv,1,docs/generated/aosharp_subway_lifecycle_reprocess.csv,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;corpse-full-updates.csv;enemy-respawns.csv,PF127 signal event-observed-instance-map conflicts with explicit non-PF127 event playfield evidence.
