"TerminalIdentity","CaptureSequence","Playfield","PlayfieldName","ComputedVendorId","TemplateId","TemplateName","ExistingVendorHash","ExistingTemplateHash","ExistingShopInvHash","EvidenceStatus","Slot","LowId","LowName","HighId","HighName","QL","PairKey"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","12","28937","Nano Crystal (Give Life: 100)","28937","Nano Crystal (Give Life: 100)","50","28937:28937"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","13","28938","Nano Crystal (Give Life: 25)","28938","Nano Crystal (Give Life: 25)","14","28938:28938"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","14","28939","Nano Crystal (Give Life: 50)","28939","Nano Crystal (Give Life: 50)","27","28939:28939"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","15","75355","Nano Crystal (Harden Skin)","75355","Nano Crystal (Harden Skin)","14","75355:75355"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","16","82072","Nano Crystal (Healing Touch)","82072","Nano Crystal (Healing Touch)","43","82072:82072"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","17","28943","Nano Crystal (Iron Fist)","28943","Nano Crystal (Iron Fist)","4","28943:28943"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","18","82071","Nano Crystal (Lesser Healing Touch)","82071","Nano Crystal (Lesser Healing Touch)","10","82071:82071"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","19","75356","Nano Crystal (Lesser Shen Protection)","75356","Nano Crystal (Lesser Shen Protection)","33","75356:75356"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","20","28945","Nano Crystal (Limbo Mastery)","28945","Nano Crystal (Limbo Mastery)","17","28945:28945"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","21","81839","Nano Crystal (Lotus on Water)","81839","Nano Crystal (Lotus on Water)","27","81839:81839"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","22","28946","Nano Crystal (Martial Arts Mastery)","28946","Nano Crystal (Martial Arts Mastery)","50","28946:28946"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","23","81838","Nano Crystal (Meditate on an Autumn Leaf)","81838","Nano Crystal (Meditate on an Autumn Leaf)","40","81838:81838"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","24","28950","Nano Crystal (Muscle Stim)","28950","Nano Crystal (Muscle Stim)","20","28950:28950"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","25","82070","Nano Crystal (Restore Essence)","82070","Nano Crystal (Restore Essence)","20","82070:82070"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","26","28956","Nano Crystal (Rubber Skin)","28956","Nano Crystal (Rubber Skin)","24","28956:28956"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","27","95532","Nano Crystal (Subconscious Guidance)","95532","Nano Crystal (Subconscious Guidance)","30","95532:95532"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","28","82066","Nano Crystal (Team Healing Touch)","82066","Nano Crystal (Team Healing Touch)","40","82066:82066"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","29","82065","Nano Crystal (Team Restore Essence)","82065","Nano Crystal (Team Restore Essence)","17","82065:82065"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","30","75354","Nano Crystal (Toughen Skin)","75354","Nano Crystal (Toughen Skin)","1","75354:75354"
"(VendingMachine:12E3B010)","1151","","","","43575","Basic Martial Artist Crystals","","MarNB","MarN","ExistingVendortemplateNoCoverageMatch","31","75357","Nano Crystal (Wooden Skin)","75357","Nano Crystal (Wooden Skin)","43","75357:75357"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","0","46473","Nano Crystal (Advanced Attendant-Droid)","46473","Nano Crystal (Advanced Attendant-Droid)","37","46473:46473"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","1","46475","Nano Crystal (Advanced Helper)","46475","Nano Crystal (Advanced Helper)","20","46475:46475"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","2","46462","Nano Crystal (Advanced Worker)","46462","Nano Crystal (Advanced Worker)","7","46462:46462"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","3","30101","Nano Crystal (Anger Addlement)","30101","Nano Crystal (Anger Addlement)","27","30101:30101"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","4","30102","Nano Crystal (Authority Figure)","30102","Nano Crystal (Authority Figure)","43","30102:30102"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","5","46465","Nano Crystal (Basic Assistant-Droid)","46465","Nano Crystal (Basic Assistant-Droid)","47","46465:46465"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","6","46466","Nano Crystal (Basic Attendant-Droid)","46466","Nano Crystal (Basic Attendant-Droid)","27","46466:46466"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","7","46468","Nano Crystal (Basic Helper-Droid)","46468","Nano Crystal (Basic Helper-Droid)","14","46468:46468"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","8","46456","Nano Crystal (Basic Worker-Droid)","46456","Nano Crystal (Basic Worker-Droid)","1","46456:46456"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","9","90453","Nano Crystal (Baton of Authority (Team))","90453","Nano Crystal (Baton of Authority (Team))","17","90453:90453"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","10","99226","Nano Crystal (Bend Will)","99226","Nano Crystal (Bend Will)","33","99226:99226"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","11","82820","Nano Crystal (Blizzard of Red Tape)","82820","Nano Crystal (Blizzard of Red Tape)","50","82820:82820"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","12","82193","Nano Crystal (Capture Attention)","82193","Nano Crystal (Capture Attention)","40","82193:82193"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","13","46449","Nano Crystal (Director-Grade Attendant-Droid)","46449","Nano Crystal (Director-Grade Attendant-Droid)","43","46449:46449"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","14","46451","Nano Crystal (Director-Grade Helper-Droid)","46451","Nano Crystal (Director-Grade Helper-Droid)","27","46451:46451"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","15","46454","Nano Crystal (Director-Grade Worker-Droid)","46454","Nano Crystal (Director-Grade Worker-Droid)","14","46454:46454"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","16","30110","Nano Crystal (Distracted Gaze)","30110","Nano Crystal (Distracted Gaze)","10","30110:30110"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","17","99221","Nano Crystal (Dominate Psyche)","99221","Nano Crystal (Dominate Psyche)","47","99221:99221"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","18","30113","Nano Crystal (Drill Missile)","30113","Nano Crystal (Drill Missile)","37","30113:30113"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","19","46442","Nano Crystal (Executive-Grade Attendant-Droid)","46442","Nano Crystal (Executive-Grade Attendant-Droid)","40","46442:46442"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","20","46444","Nano Crystal (Executive-Grade Helper-Droid)","46444","Nano Crystal (Executive-Grade Helper-Droid)","24","46444:46444"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","21","46433","Nano Crystal (Faithful Attendant-Droid)","46433","Nano Crystal (Faithful Attendant-Droid)","33","46433:46433"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","22","46435","Nano Crystal (Faithful Helper-Droid)","46435","Nano Crystal (Faithful Helper-Droid)","17","46435:46435"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","23","205288","Nano Crystal (Gallant Hero: The Enraged Drone)","205288","Nano Crystal (Gallant Hero: The Enraged Drone)","30","205288:205288"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","24","230373","Nano Crystal (Gallant Slave: The Enraged Slave)","230373","Nano Crystal (Gallant Slave: The Enraged Slave)","30","230373:230373"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","25","30122","Nano Crystal (Gunslinger)","30122","Nano Crystal (Gunslinger)","14","30122:30122"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","26","85320","Nano Crystal (Lesser Enforced Sloth)","85320","Nano Crystal (Lesser Enforced Sloth)","14","85320:85320"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","27","56003","Nano Crystal (Lesser Illusory Paralysis)","56003","Nano Crystal (Lesser Illusory Paralysis)","4","56003:56003"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","28","56004","Nano Crystal (Lesser Musculature Command)","56004","Nano Crystal (Lesser Musculature Command)","33","56004:56004"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","29","99217","Nano Crystal (Lesser Pheromone Control)","99217","Nano Crystal (Lesser Pheromone Control)","27","99217:99217"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","30","82816","Nano Crystal (Lesser Stumbling Steps)","82816","Nano Crystal (Lesser Stumbling Steps)","4","82816:82816"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","31","85319","Nano Crystal (Lesser Weighty Announcement)","85319","Nano Crystal (Lesser Weighty Announcement)","37","85319:85319"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","32","46424","Nano Crystal (Limited Assistant-Droid)","46424","Nano Crystal (Limited Assistant-Droid)","50","46424:46424"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","33","46425","Nano Crystal (Limited Attendant-Droid)","46425","Nano Crystal (Limited Attendant-Droid)","30","46425:46425"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","34","46427","Nano Crystal (Limited Helper-bot)","46427","Nano Crystal (Limited Helper-bot)","17","46427:46427"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","35","82188","Nano Crystal (Mass Daze)","82188","Nano Crystal (Mass Daze)","10","82188:82188"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","36","82187","Nano Crystal (Mass Illusory Paralysis)","82187","Nano Crystal (Mass Illusory Paralysis)","27","82187:82187"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","37","30128","Nano Crystal (Monofilament Whip)","30128","Nano Crystal (Monofilament Whip)","50","30128:30128"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","38","29202","Nano Crystal (Nano Growth)","29202","Nano Crystal (Nano Growth)","37","29202:29202"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","39","82005","Nano Crystal (Performance Review)","82005","Nano Crystal (Performance Review)","43","82005:82005"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","40","29358","Nano Crystal (Pistol Mastery)","29358","Nano Crystal (Pistol Mastery)","24","29358:29358"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","41","78446","Nano Crystal (Punishing Blade)","78446","Nano Crystal (Punishing Blade)","10","78446:78446"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","42","56005","Nano Crystal (Restrict Movement)","56005","Nano Crystal (Restrict Movement)","24","56005:56005"
"(VendingMachine:12E3B00B)","1191","","","","43578","Basic Bureaucrat Crystals","","BurNB","BurN","ExistingVendortemplateNoCoverageMatch","43","56006","Nano Crystal (Revoke Movement License)","56006","Nano Crystal (Revoke Movement License)","47","56006:56006"
