identity_type,identity_instance_uint32,identity_instance_signed,identity_instance_hex,explicit_playfield_id,display_name_exact,operational_entrance_key,stat_resolution_confidence,raw_position_components,raw_rotation_components,template_identity_instance,source_record_offset,source_record_sha256,evidence_manifest
56006,3222405725,-1072561571,0xC012025D,605,Flinttomb,,STAT_0xBD_UNRESOLVED,"[2712.837158203125, 6.689713478088379, 1581.9239501953125]","[0.8040351867675781, -0.02293630689382553, -0.5740058422088623, -0.1533578485250473]",41561,287444571,b2344380b49a0c5d39aa260daf6755cece939d5e280a20f916f6ec278974b0a8,mission-location-evidence-manifest.json
56006,3222471261,-1072496035,0xC013025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1301.3212890625, 2.3424229621887207, 1451.8524169921875]","[0.3907287120819092, 0.0, 0.9205060005187988, 0.0]",41561,287431490,95055fcd82c0526456c037ed03f21dd8f744c268f46d84521593b59aa2602c02,mission-location-evidence-manifest.json
56006,3222536797,-1072430499,0xC014025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1354.7076416015625, 2.3424229621887207, 1470.086669921875]","[0.5877894163131714, 0.0, -0.8090140223503113, 0.0]",41561,287431629,8a4715b9f747be5856dac902fd8d409576cda553d630806b2837128e4bf3182d,mission-location-evidence-manifest.json
56006,3222602333,-1072364963,0xC015025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1290.30810546875, 2.0100927352905273, 1428.853759765625]","[0.9366719126701355, 0.0, 0.3502081334590912, 0.0]",41561,287431768,a3f5aee42abb54af73093e1a12c2da79a375da9259a8e135ab309493653beaec,mission-location-evidence-manifest.json
56006,3222667869,-1072299427,0xC016025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1320.15576171875, 2.3424229621887207, 1380.809326171875]","[0.9935726523399353, 0.0, -0.11319608986377716, 0.0]",41561,287431907,f55efb05bb5f37e9b9f3820ae5f8027429879c5ce5b1f6398ab88555df1e033b,mission-location-evidence-manifest.json
56006,3222733405,-1072233891,0xC017025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1340.4959716796875, 3.0490782260894775, 1447.8494873046875]","[0.9935718178749084, 0.0, 0.11320348083972931, 0.0]",41561,287432046,e522965ef15547e60669cf46dd801b9817bf6d34fd9e1d91a12e115446751311,mission-location-evidence-manifest.json
56006,3222798941,-1072168355,0xC018025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1307.3948974609375, 3.0075902938842773, 1475.4443359375]","[0.5877894163131714, 0.0, -0.8090140223503113, 0.0]",41561,287432185,f218c43c7fc1b5b1da2422903531e2f67f2e3baf2bf25548435ce3eadab0428e,mission-location-evidence-manifest.json
56006,3222864477,-1072102819,0xC019025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1290.0467529296875, 2.9806456565856934, 1444.25244140625]","[0.4226158857345581, 0.0, 0.9063088893890381, 0.0]",41561,287432324,59c8860e3f0fbbc3c2b7d2de0235f6764fc6896822a092240b252c4f7d564f23,mission-location-evidence-manifest.json
56006,3222930013,-1072037283,0xC01A025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1307.15625, 3.0490782260894775, 1383.5482177734375]","[0.9781489968299866, 0.0, -0.20790508389472961, 0.0]",41561,287432463,d6a544d61a31da118839f8a6f7b4c8ea1f71883fec5c380f97a46bbb08f24ee5,mission-location-evidence-manifest.json
56006,3222995549,-1071971747,0xC01B025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1298.1195068359375, 3.0490782260894775, 1403.5350341796875]","[0.9335801005363464, 0.0, 0.35836881399154663, 0.0]",41561,287432602,d1ff8ab162b15d9549ab30d65b5605f66a3210eb420c90b4e4e0699b9a280151,mission-location-evidence-manifest.json
56006,3223061085,-1071906211,0xC01C025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1329.7882080078125, 3.0490782260894775, 1398.2945556640625]","[0.8660284876823425, 0.0, -0.499994695186615, 0.0]",41561,287432741,3648771715011c577ae90e69268f11897e2b1a0c2f0e06cec78749d8d12a2b62,mission-location-evidence-manifest.json
56006,3223126621,-1071840675,0xC01D025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1339.4248046875, 2.835876226425171, 1419.2923583984375]","[0.5877894163131714, 0.0, -0.8090140223503113, 0.0]",41561,287432880,4ba5c2d7b0b7d98650792613953aac6dc1006ed66969b29aa7bd18449fd33958,mission-location-evidence-manifest.json
56006,3223192157,-1071775139,0xC01E025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1347.7381591796875, 3.0490782260894775, 1476.511474609375]","[-0.26724258065223694, 0.0, 0.9636293053627014, 0.0]",41561,287433019,f3d288f6b12b125884d1812755378b95db7a078bcab85cbbd352cc6fb7429d5e,mission-location-evidence-manifest.json
56006,3223257693,-1071709603,0xC01F025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1353.687255859375, 3.0490782260894775, 1453.670166015625]","[0.9862867593765259, 0.0, -0.16504070162773132, 0.0]",41561,287433158,0919e42ed28aa9f75adbe84d2edeabb6ef9db70b1cee5c7983fd2831388191b6,mission-location-evidence-manifest.json
56006,3223323229,-1071644067,0xC020025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1313.692138671875, 3.0494604110717773, 1462.3765869140625]","[-0.08715956658124924, 0.0, 0.9961943626403809, 0.0]",41561,287433297,8349d18c5468d7b75f5eda8b969d78940962680cb68e9fb282230c7acab4292b,mission-location-evidence-manifest.json
56006,3223388765,-1071578531,0xC021025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1318.5439453125, 3.0480637550354004, 1446.0692138671875]","[0.5877894163131714, 0.0, -0.8090140223503113, 0.0]",41561,287433436,5744409d7b13b4bd417121621baeff2f2c5a41538ecafe2bd066456e18532164,mission-location-evidence-manifest.json
56006,3223454301,-1071512995,0xC022025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1321.042236328125, 2.595259666442871, 1416.8587646484375]","[0.9990481734275818, 0.0, 0.04361949488520622, 0.0]",41561,287433575,c3647209944a34a054e620d01752633912c3842ed83a6aee13371814d6936104,mission-location-evidence-manifest.json
56006,3223519837,-1071447459,0xC023025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1332.6036376953125, 2.595259666442871, 1432.7659912109375]","[0.9025880694389343, 0.0, -0.43050530552864075, 0.0]",41561,287433714,ffdf02e27951be34603174a15fc696ba27bde9bbaf7864b54cbc946cd0a9633d,mission-location-evidence-manifest.json
56006,3223585373,-1071381923,0xC024025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1357.7003173828125, 2.85687255859375, 1417.2099609375]","[0.8870136737823486, 0.0, -0.46174317598342896, 0.0]",41561,287433853,55cdf75b7464a8441420a319cecf7c20014719bbc033aa3893b1ed0124da742a,mission-location-evidence-manifest.json
56006,3223650909,-1071316387,0xC025025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1274.1708984375, 2.2568726539611816, 1387.546630859375]","[0.7431436777114868, 0.0, 0.669131875038147, 0.0]",41561,287433992,c0ac8a3e53bbd614945e0b8ce2f1cb0f9344dc1a34e0b0f8748acc95fea6d43e,mission-location-evidence-manifest.json
56006,3223716445,-1071250851,0xC026025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1335.5394287109375, 2.35687255859375, 1337.226318359375]","[0.9990481734275818, 0.0, 0.04361949488520622, 0.0]",41561,287434131,2d357bdebac939aafe0b9abbd92c69562ce7d1206f4cf80de3914ee576a7d3b4,mission-location-evidence-manifest.json
56006,3223781981,-1071185315,0xC027025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1379.3507080078125, 1.839982271194458, 1701.2039794921875]","[-0.13053010404109955, 0.0, 0.9914443492889404, 0.0]",41561,287434270,eea51e9317dd1d77e030c723634eae317593a30e0cd6284f71ce216eecbf1b21,mission-location-evidence-manifest.json
56006,3223847517,-1071119779,0xC028025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1394.3128662109375, 2.9637837409973145, 1731.8582763671875]","[0.9510563015937805, 0.0, 0.3090176582336426, 0.0]",41561,287434409,fb715074ad1ec4d6d6944233adc30c454730ffdf9c7e229d1e73d9e77d7cc42e,mission-location-evidence-manifest.json
56006,3223913053,-1071054243,0xC029025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1385.5751953125, 5.003328323364258, 1722.118896484375]","[1.0, 0.0, 0.0, 0.0]",41561,287434548,658dcbd9b2954da9450125f3ccba5fae0aa5a5c45fe820cd7bc168dab24bb1c5,mission-location-evidence-manifest.json
56006,3223978589,-1070988707,0xC02A025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1379.2265625, 1.351313591003418, 1731.3583984375]","[0.8338891267776489, 0.0, -0.5519319772720337, 0.0]",41561,287434687,69e98f9db0f5c8b63b1a4b06f0ef6591d454b0df90e946ff40fe96ad4b708440,mission-location-evidence-manifest.json
56006,3224044125,-1070923171,0xC02B025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1384.45068359375, 2.3424229621887207, 2182.803955078125]","[-0.13053010404109955, 0.0, 0.9914443492889404, 0.0]",41561,287434826,9d7542885f9fa12b26522b0710ebf09be92d5892f4d112e4f49a7647ed3afd0b,mission-location-evidence-manifest.json
56006,3224109661,-1070857635,0xC02C025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1402.695556640625, 2.628692626953125, 2199.4931640625]","[0.9510563015937805, 0.0, 0.3090176582336426, 0.0]",41561,287434965,44a61e2411c8c91da2385ad1b54498e662350869f8b0663dd6eb534a5188408a,mission-location-evidence-manifest.json
56006,3224175197,-1070792099,0xC02D025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1390.6751708984375, 6.5324177742004395, 2203.718994140625]","[1.0, 0.0, 0.0, 0.0]",41561,287435104,3a7ade0ddc83cdd4c284e51ffc9c4041ac24d007187aacec3d31b15e3ea21819,mission-location-evidence-manifest.json
56006,3224240733,-1070726563,0xC02E025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1376.448486328125, 1.3948345184326172, 2198.498779296875]","[0.8338891267776489, 0.0, -0.5519319772720337, 0.0]",41561,287435243,e226a3b8b7587f90fb7bf9f199759c98babf03cc17ecf6f887eed55aaf72614e,mission-location-evidence-manifest.json
56006,3224306269,-1070661027,0xC02F025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1349.6927490234375, 1.8978930711746216, 1901.22412109375]","[-0.22495518624782562, 0.0, 0.9743691086769104, 0.0]",41561,287435382,8a825806736525b1fc14a5fa784daf247b5cd1829238ffadaf3f95223597a4f4,mission-location-evidence-manifest.json
56006,3224371805,-1070595491,0xC030025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1345.908203125, 2.9185237884521484, 1938.4293212890625]","[0.9170596599578857, 0.0, 0.3987499475479126, 0.0]",41561,287435521,65cac8e3cb1666e35eff89411353316b68c70a06e9ff03b8b8ad4637026e12d2,mission-location-evidence-manifest.json
56006,3224437341,-1070529955,0xC031025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1339.4129638671875, 5.132417678833008, 1921.326171875]","[0.9953961968421936, 0.0, 0.09584597498178482, 0.0]",41561,287435660,f6b1058af69cac9d6dd97afb2856b2b443cf2fecc5e55a8f7ad0021c2c7e45f1,mission-location-evidence-manifest.json
56006,3224502877,-1070464419,0xC032025D,605,Swamp House,,STAT_0xBD_UNRESOLVED,"[1315.9830322265625, 1.7441807985305786, 1936.6947021484375]","[0.882950484752655, 0.0, -0.4694661796092987, 0.0]",41561,287435799,927b32a0f1ef5d74597cc62b3038b2477042d7cfe4e527b6370b747a303c49be,mission-location-evidence-manifest.json
56006,3221226082,-1073741214,0xC0000262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[840.9630737304688, 41.06903076171875, 808.8893432617188]","[0.766046941280365, 0.0, -0.6427847146987915, 0.0]",84130,287450269,ec2e651ccd9b389b694c085a54c1ef7b543d28388a202d7cff036317a76984da,mission-location-evidence-manifest.json
56006,3221291618,-1073675678,0xC0010262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[872.6026611328125, 59.48963165283203, 789.0245971679688]","[0.766046941280365, 0.0, -0.6427847146987915, 0.0]",84130,287450405,c937f95c9edb5cd296d8e81513da3c8e0f2d62d17c2a5bd46b0e79c8675398b2,mission-location-evidence-manifest.json
56006,3221357154,-1073610142,0xC0020262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[851.4442749023438, 55.143951416015625, 794.0700073242188]","[0.766046941280365, 0.0, -0.6427847146987915, 0.0]",84130,287450541,4ee622cb09fe3abfce7bb327b89eb9d3fc99370fd551fa9d9b83f85bcb468254,mission-location-evidence-manifest.json
56006,3221422690,-1073544606,0xC0030262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[869.5371704101562, 37.66776657104492, 884.0704956054688]","[1.0, 0.0, 0.0, 0.0]",84130,287451541,57944653a1452c4e079ab5aa6bb67bfb4ce3314ee29f165334e11580a7ed3782,mission-location-evidence-manifest.json
56006,3221488226,-1073479070,0xC0040262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[760.7877807617188, 39.406028747558594, 996.6792602539062]","[1.0, 0.0, 0.0, 0.0]",84130,287451677,fb8928d08dda31672e899416379d0c6bb2d383321ce1ae51905d1c451daf0b18,mission-location-evidence-manifest.json
56006,3221553762,-1073413534,0xC0050262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[832.6648559570312, 38.44745635986328, 917.1396484375]","[0.7071067094802856, 0.0, 0.70710688829422, 0.0]",84130,287453001,6710500333a1def1cd2e58750f6c86178c253cd87a898f973b8bcdb4f9cc2070,mission-location-evidence-manifest.json
56006,3221619298,-1073347998,0xC0060262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[798.0563354492188, 56.86805725097656, 931.2081298828125]","[0.7071067094802856, 0.0, 0.70710688829422, 0.0]",84130,287453137,d21e4583154e8ee50a77cedc88653ba5850aaef05b4e7447c95604cb6d2a2689,mission-location-evidence-manifest.json
56006,3221684834,-1073282462,0xC0070262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[819.7694702148438, 52.522377014160156, 929.9136962890625]","[0.7071067094802856, 0.0, 0.70710688829422, 0.0]",84130,287453273,9e99c70a37c9839fa09ab45a25cfdddcf6011c967d211af8c40b36d2b0dfaa09,mission-location-evidence-manifest.json
56006,3221750370,-1073216926,0xC0080262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[2128.846923828125, 15.148972511291504, 650.8496704101562]","[1.0, 0.0, 5.483627774083288e-06, 0.0]",84130,287453517,012f8a3292d10e0054d29b741689cc21ddc0f24b2045807af8bdf3373bd21685,mission-location-evidence-manifest.json
56006,3221815906,-1073151390,0xC0090262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[2114.778076171875, 33.569576263427734, 616.2412719726562]","[1.0, 0.0, 5.483627774083288e-06, 0.0]",84130,287453653,d76667bfe1acecfb5ded918ff84b4c1d1493ffdc13cb0ea529b367f5d99ec520,mission-location-evidence-manifest.json
56006,3221881442,-1073085854,0xC00A0262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[2116.07275390625, 29.223896026611328, 637.9544067382812]","[1.0, 0.0, 5.483627774083288e-06, 0.0]",84130,287453789,beadb7c243ebd21b9bbb8a21af5c97c7f634fbd7a6b0cc74e24bc5bc68685bc5,mission-location-evidence-manifest.json
56006,3221946978,-1073020318,0xC00B0262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[1994.332763671875, 15.147478103637695, 626.733154296875]","[-1.9073488601861754e-06, 0.0, 1.0, 0.0]",84130,287453925,4e08f7b8f6887d8d8b0bd243f6fc4c34703b56540b51b88b9c7500c2b858cf94,mission-location-evidence-manifest.json
56006,3222012514,-1072954782,0xC00C0262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[2008.4014892578125, 33.568084716796875, 661.3416137695312]","[-1.9073488601861754e-06, 0.0, 1.0, 0.0]",84130,287454061,935a479c7a6631b8f1877a871d2ff3b8982f66eff103763616a26b35edf4c134,mission-location-evidence-manifest.json
56006,3222078050,-1072889246,0xC00D0262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[2007.10693359375, 29.222400665283203, 639.6285400390625]","[-1.9073488601861754e-06, 0.0, 1.0, 0.0]",84130,287454197,fab49496e1d5889a431be5a946e97c5f6a81671f517b17bd8a755f6a531f56be,mission-location-evidence-manifest.json
56006,3222143586,-1072823710,0xC00E0262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[2034.0423583984375, 15.149747848510742, 764.3082275390625]","[0.7071093916893005, 0.0, -0.7071042060852051, 0.0]",84130,287454765,25784be260880891418f0c1fd77926856edd8b2b961dc215e4d306ad5a219114,mission-location-evidence-manifest.json
56006,3222209122,-1072758174,0xC00F0262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[2068.650634765625, 33.570350646972656, 750.2394409179688]","[0.7071093916893005, 0.0, -0.7071042060852051, 0.0]",84130,287454901,5f90af80bf887ed6f89412a10ac3784290063fe24445fa526788848e43e3ea86,mission-location-evidence-manifest.json
56006,3222274658,-1072692638,0xC0100262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[2046.9376220703125, 29.22467041015625, 751.5340576171875]","[0.7071093916893005, 0.0, -0.7071042060852051, 0.0]",84130,287455037,0a53b16a7fcc5c68e14c4c3af0596bf7c5786506677bb115e60c33545b6ceb55,mission-location-evidence-manifest.json
56006,3222340194,-1072627102,0xC0110262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[2121.628173828125, 15.148384094238281, 572.0241088867188]","[1.0, 0.0, 5.483627774083288e-06, 0.0]",84130,287455605,3950f6e4cee097cf210d3f95855ac4f1f34051a6f50d7fa52015aede7dc13ee2,mission-location-evidence-manifest.json
56006,3222405730,-1072561566,0xC0120262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[2107.559326171875, 33.56898880004883, 537.4157104492188]","[1.0, 0.0, 5.483627774083288e-06, 0.0]",84130,287455741,56c7dc32fb3b999d88c52465a16e93bf2e4fd9b6def4f0a5cca4d8bf0b083d90,mission-location-evidence-manifest.json
56006,3222471266,-1072496030,0xC0130262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[2108.85400390625, 29.22330665588379, 559.1288452148438]","[1.0, 0.0, 5.483627774083288e-06, 0.0]",84130,287455877,3af69d119f9b62a60fa42ad8f9bb73f2305bee52fccee5f7e228ebe76cbd57e7,mission-location-evidence-manifest.json
56006,3222536802,-1072430494,0xC0140262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[2077.686279296875, 14.946945190429688, 538.5841064453125]","[0.7071067094802856, 0.0, 0.70710688829422, 0.0]",84130,287456013,54cf6c14bc17b6450b2810616651bb3452f39121de775707831679a2fa1bc043,mission-location-evidence-manifest.json
56006,3222602338,-1072364958,0xC0150262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[2043.0777587890625, 33.367549896240234, 552.652587890625]","[0.7071067094802856, 0.0, 0.70710688829422, 0.0]",84130,287456149,d04317714b040f95364eae0cfd4c50043a2e468c0ac2d90bdd7c953f7442722b,mission-location-evidence-manifest.json
56006,3222667874,-1072299422,0xC0160262,610,Nano-Freak House,,STAT_0xBD_UNRESOLVED,"[2064.790771484375, 29.021867752075195, 551.358154296875]","[0.7071067094802856, 0.0, 0.70710688829422, 0.0]",84130,287456285,d471bf2b0e1b8de77325af229c22a006b685303dcebd18468f4cfa12d00d7743,mission-location-evidence-manifest.json
56006,3222733410,-1072233886,0xC0170262,610,Swamp Den,,STAT_0xBD_UNRESOLVED,"[1737.3087158203125, 19.542526245117188, 1950.4732666015625]","[0.6820023059844971, 0.0, -0.7313500642776489, 0.0]",41561,287457717,6d6d8e48849c3a07dd0b82b3f8c7546c05406d3b9e5ae0086692424ec25fe293,mission-location-evidence-manifest.json
56006,3222798946,-1072168350,0xC0180262,610,Swamp Den,,STAT_0xBD_UNRESOLVED,"[1737.9810791015625, 20.249181747436523, 1942.1680908203125]","[0.8141189813613892, 0.0, -0.5806981921195984, 0.0]",41561,287457846,c377627d17c5875c5aff2d41f9fa5fa1882bd226ba50f33bfb5d5d96c9d8a4c8,mission-location-evidence-manifest.json
56006,3222864482,-1072102814,0xC0190262,610,Swamp Den,,STAT_0xBD_UNRESOLVED,"[1722.970703125, 19.807432174682617, 1965.4296875]","[0.017448807135224342, 0.0, 0.9998477697372437, 0.0]",41561,287457975,53f5f7adfb5d2fd09fc39faad91e9a34beb4c40fc65a9a3cd569c99039bf9452,mission-location-evidence-manifest.json
56006,3222930018,-1072037278,0xC01A0262,610,Swamp Den,,STAT_0xBD_UNRESOLVED,"[1698.2183837890625, 19.542552947998047, 1951.33544921875]","[0.2923688292503357, 0.0, 0.956305742263794, 0.0]",41561,287458104,e12167fd16e76d696a6cb125bc47a1d3a56e503baebc53aed2827e6586370a31,mission-location-evidence-manifest.json
56006,3222995554,-1071971742,0xC01B0262,610,Swamp Den,,STAT_0xBD_UNRESOLVED,"[1697.865966796875, 20.25702476501465, 1939.700927734375]","[0.9781475067138672, 0.0, 0.2079121619462967, 0.0]",41561,287458233,755e7db57b71750edba00f96abe3c5af8255a72a535210835f158dada75b8609,mission-location-evidence-manifest.json
56006,3223061090,-1071906206,0xC01C0262,610,Swamp Den,,STAT_0xBD_UNRESOLVED,"[1706.5838623046875, 19.807432174682617, 1954.7906494140625]","[0.08715223520994186, 0.0, 0.9961950182914734, 0.0]",41561,287458362,0551fef79b94124722dfb8f27bc0d7da2cc21f92b8470c7ea17764ca8d19896b,mission-location-evidence-manifest.json
56006,3223126626,-1071840670,0xC01D0262,610,Unfinished building,,STAT_0xBD_UNRESOLVED,"[1256.1053466796875, 24.177207946777344, 2357.800537109375]","[1.0, 0.0, 0.0, 0.0]",84130,287458707,7f638c0b77f7ff347962e2a82f6d4641538d9379c4dfacbf72e1c4e951ab8474,mission-location-evidence-manifest.json
