"Dll","Category","Slot","Ordinal","ValueHex","Symbol","Undecorated"
"GUI.dll","AOClient","2609","2610","0a31","?SlotJoinTeamRequest@TeamViewModule_c@@AAEXABVIdentity_t@@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z","private: void __thiscall TeamViewModule_c::SlotJoinTeamRequest(class Identity_t const &,class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)"
"GUI.dll","AOClient","2609","2610","0007a81b","Export RVA",""
"GUI.dll","AOClient","2610","2611","0a32","?SlotJoinTeamRequestFailedTooHigh@TeamViewModule_c@@AAEXABVIdentity_t@@@Z","private: void __thiscall TeamViewModule_c::SlotJoinTeamRequestFailedTooHigh(class Identity_t const &)"
"GUI.dll","AOClient","2610","2611","0007bc46","Export RVA",""
"GUI.dll","AOClient","2611","2612","0a33","?SlotJoinTeamRequestFailedTooLow@TeamViewModule_c@@AAEXABVIdentity_t@@@Z","private: void __thiscall TeamViewModule_c::SlotJoinTeamRequestFailedTooLow(class Identity_t const &)"
"GUI.dll","AOClient","2611","2612","0007ba96","Export RVA",""
"GUI.dll","AOClient","2612","2613","0a34","?SlotKeyDown@CharSelectWindow_c@@AAEXABI0PAVView@@AA_N@Z","private: void __thiscall CharSelectWindow_c::SlotKeyDown(unsigned int const &,unsigned int const &,class View *,bool &)"
"GUI.dll","AOClient","2612","2613","0000deb7","Export RVA",""
"GUI.dll","AOClient","2613","2614","0a35","?SlotKeyboardFocusChanged@BrowserView_c@@AAEX_N@Z","private: void __thiscall BrowserView_c::SlotKeyboardFocusChanged(bool)"
"GUI.dll","AOClient","2613","2614","0010d5bc","Export RVA",""
"GUI.dll","AOClient","2614","2615","0a36","?SlotKnowledgeViewActivated@InventoryGUIModule_c@@AAEXPAVGUIModuleBase_c@@_N@Z","private: void __thiscall InventoryGUIModule_c::SlotKnowledgeViewActivated(class GUIModuleBase_c *,bool)"
"GUI.dll","AOClient","2614","2615","000c7864","Export RVA",""
"GUI.dll","AOClient","2615","2616","0a37","?SlotLargeMouseOver@AppearanceScene_t@@AAEXPA_NABVPoint@@W4MouseTransition_e@@I@Z","private: void __thiscall AppearanceScene_t::SlotLargeMouseOver(bool *,class Point const &,enum MouseTransition_e,unsigned int)"
"GUI.dll","AOClient","2615","2616","00112059","Export RVA",""
"GUI.dll","AOClient","2616","2617","0a38","?SlotLargePressed@AppearanceScene_t@@AAEXXZ","private: void __thiscall AppearanceScene_t::SlotLargePressed(void)"
"GUI.dll","AOClient","2616","2617","00112ad4","Export RVA",""
"GUI.dll","AOClient","2617","2618","0a39","?SlotLimboTimeout@LoginModule_c@@AAEXXZ","private: void __thiscall LoginModule_c::SlotLimboTimeout(void)"
"GUI.dll","AOClient","2617","2618","00011c4e","Export RVA",""
"GUI.dll","AOClient","2618","2619","0a3a","?SlotListView@ViewSelector_c@@AAEXXZ","private: void __thiscall ViewSelector_c::SlotListView(void)"
"GUI.dll","AOClient","2618","2619","00150382","Export RVA",""
"GUI.dll","AOClient","2619","2620","0a3b","?SlotLoginAccount@LoginModule_c@@AAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0@Z","private: void __thiscall LoginModule_c::SlotLoginAccount(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)"
"GUI.dll","AOClient","2619","2620","000120f6","Export RVA",""
"GUI.dll","AOClient","2620","2621","0a3c","?SlotLoginConfirmPressed@CharSelectWindow_c@@AAEXXZ","private: void __thiscall CharSelectWindow_c::SlotLoginConfirmPressed(void)"
"GUI.dll","AOClient","2620","2621","0000da5c","Export RVA",""
"GUI.dll","AOClient","2621","2622","0a3d","?SlotLoginLimbo@LoginModule_c@@AAEXHABVCharacterInfo_c@@@Z","private: void __thiscall LoginModule_c::SlotLoginLimbo(int,class CharacterInfo_c const &)"
"GUI.dll","AOClient","2621","2622","00011c56","Export RVA",""
"GUI.dll","AOClient","2622","2623","0a3e","?SlotLoginPressed@CharSelectWindow_c@@AAEXPAVButtonBase_c@@@Z","private: void __thiscall CharSelectWindow_c::SlotLoginPressed(class ButtonBase_c *)"
"GUI.dll","AOClient","2622","2623","0000dcf0","Export RVA",""
"GUI.dll","AOClient","2623","2624","0a3f","?SlotLoginPressed@LimboWindow_c@@AAEXXZ","private: void __thiscall LimboWindow_c::SlotLoginPressed(void)"
"GUI.dll","AOClient","2623","2624","000102ca","Export RVA",""
"GUI.dll","AOClient","2624","2625","0a40","?SlotLoginPressed@LoginWindow_c@@AAEXXZ","private: void __thiscall LoginWindow_c::SlotLoginPressed(void)"
"GUI.dll","AOClient","2624","2625","000153ce","Export RVA",""
"GUI.dll","AOClient","2625","2626","0a41","?SlotLoginQuitPressed@LoginModule_c@@AAEXXZ","private: void __thiscall LoginModule_c::SlotLoginQuitPressed(void)"
"GUI.dll","AOClient","2625","2626","00011505","Export RVA",""
"GUI.dll","AOClient","2626","2627","0a42","?SlotLoginReply@LoginModule_c@@AAEXHH@Z","private: void __thiscall LoginModule_c::SlotLoginReply(int,int)"
"GUI.dll","AOClient","2626","2627","00012179","Export RVA",""
"GUI.dll","AOClient","2627","2628","0a43","?SlotLoginReply@LoginWindow_c@@AAEXHH@Z","private: void __thiscall LoginWindow_c::SlotLoginReply(int,int)"
"GUI.dll","AOClient","2627","2628","000150b9","Export RVA",""
"GUI.dll","AOClient","2628","2629","0a44","?SlotLoginTimeout@LoginModule_c@@AAEXXZ","private: void __thiscall LoginModule_c::SlotLoginTimeout(void)"
"GUI.dll","AOClient","2628","2629","0001151b","Export RVA",""
"GUI.dll","AOClient","2629","2630","0a45","?SlotLookAtTarget@ControlCenterModule_c@@AAEX_N@Z","private: void __thiscall ControlCenterModule_c::SlotLookAtTarget(bool)"
"GUI.dll","AOClient","2629","2630","00068a53","Export RVA",""
"GUI.dll","AOClient","2630","2631","0a46","?SlotMediumMouseOver@AppearanceScene_t@@AAEXPA_NABVPoint@@W4MouseTransition_e@@I@Z","private: void __thiscall AppearanceScene_t::SlotMediumMouseOver(bool *,class Point const &,enum MouseTransition_e,unsigned int)"
"GUI.dll","AOClient","2630","2631","00111e3d","Export RVA",""
"GUI.dll","AOClient","2631","2632","0a47","?SlotMediumPressed@AppearanceScene_t@@AAEXXZ","private: void __thiscall AppearanceScene_t::SlotMediumPressed(void)"
"GUI.dll","AOClient","2631","2632","00112a30","Export RVA",""
"GUI.dll","AOClient","2632","2633","0a48","?SlotMenuClosed@ComboBox_c@@AAEXXZ","private: void __thiscall ComboBox_c::SlotMenuClosed(void)"
"GUI.dll","AOClient","2632","2633","00001c69","Export RVA",""
"GUI.dll","AOClient","2633","2634","0a49","?SlotMenuClosed@DropdownMenu_c@@AAEXXZ","private: void __thiscall DropdownMenu_c::SlotMenuClosed(void)"
"GUI.dll","AOClient","2633","2634","0012bcd9","Export RVA",""
"GUI.dll","AOClient","2634","2635","0a4a","?SlotMenuItemSelected@ComboBox_c@@AAEXPAVPopupMenu_c@@ABVVariant@@@Z","private: void __thiscall ComboBox_c::SlotMenuItemSelected(class PopupMenu_c *,class Variant const &)"
"GUI.dll","AOClient","2634","2635","000020f2","Export RVA",""
"GUI.dll","AOClient","2635","2636","0a4b","?SlotMenuItemSelected@DropdownMenu_c@@AAEXPAVPopupMenu_c@@ABVVariant@@@Z","private: void __thiscall DropdownMenu_c::SlotMenuItemSelected(class PopupMenu_c *,class Variant const &)"
"GUI.dll","AOClient","2635","2636","0012c351","Export RVA",""
"GUI.dll","AOClient","2636","2637","0a4c","?SlotMenuOpened@ComboBox_c@@AAEXXZ","private: void __thiscall ComboBox_c::SlotMenuOpened(void)"
"GUI.dll","AOClient","2636","2637","00001be6","Export RVA",""
"GUI.dll","AOClient","2637","2638","0a4d","?SlotMenuOpened@DropdownMenu_c@@AAEXXZ","private: void __thiscall DropdownMenu_c::SlotMenuOpened(void)"
"GUI.dll","AOClient","2637","2638","0012bc58","Export RVA",""
"GUI.dll","AOClient","2638","2639","0a4e","?SlotMenuOpening@ComboBox_c@@AAEXXZ","private: void __thiscall ComboBox_c::SlotMenuOpening(void)"
"GUI.dll","AOClient","2638","2639","00001e10","Export RVA",""
"GUI.dll","AOClient","2639","2640","0a4f","?SlotMenuOpening@DropdownMenu_c@@AAEXXZ","private: void __thiscall DropdownMenu_c::SlotMenuOpening(void)"
"GUI.dll","AOClient","2639","2640","0012bfe1","Export RVA",""
"GUI.dll","AOClient","2640","2641","0a50","?SlotMeshReady@CharCreateModule_t@@AAEXPAVVisualMesh_t@@@Z","private: void __thiscall CharCreateModule_t::SlotMeshReady(class VisualMesh_t *)"
"GUI.dll","AOClient","2640","2641","0011b7e0","Export RVA",""
"GUI.dll","AOClient","2641","2642","0a51","?SlotMeshReady@LoginWorld_c@@AAEXPAVVisualMesh_t@@@Z","private: void __thiscall LoginWorld_c::SlotMeshReady(class VisualMesh_t *)"
"GUI.dll","AOClient","2641","2642","00015e85","Export RVA",""
"GUI.dll","AOClient","2642","2643","0a52","?SlotMissionViewActivated@InventoryGUIModule_c@@AAEXPAVGUIModuleBase_c@@_N@Z","private: void __thiscall InventoryGUIModule_c::SlotMissionViewActivated(class GUIModuleBase_c *,bool)"
"GUI.dll","AOClient","2642","2643","000c77ed","Export RVA",""
"GUI.dll","AOClient","2643","2644","0a53","?SlotMouseButtonGraceTimer@PopupMenu_c@@AAEXXZ","private: void __thiscall PopupMenu_c::SlotMouseButtonGraceTimer(void)"
"GUI.dll","AOClient","2643","2644","0013ce3f","Export RVA",""
"GUI.dll","AOClient","2644","2645","0a54","?SlotMouseCursorChanged@BrowserView_c@@AAEXABUMousePointerData_s@@@Z","private: void __thiscall BrowserView_c::SlotMouseCursorChanged(struct MousePointerData_s const &)"
"GUI.dll","AOClient","2644","2645","0010d5b3","Export RVA",""
"GUI.dll","AOClient","2645","2646","0a55","?SlotMouseMoved@DragObject_c@@AAEXABVPoint@@@Z","private: void __thiscall DragObject_c::SlotMouseMoved(class Point const &)"
"GUI.dll","AOClient","2645","2646","0012b848","Export RVA",""
"GUI.dll","AOClient","2646","2647","0a56","?SlotMouseOverClose@SceneBase_t@@MAEXPA_NABVPoint@@W4MouseTransition_e@@I@Z","protected: virtual void __thiscall SceneBase_t::SlotMouseOverClose(bool *,class Point const &,enum MouseTransition_e,unsigned int)"
"GUI.dll","AOClient","2646","2647","00123a50","Export RVA",""
"GUI.dll","AOClient","2647","2648","0a57","?SlotMouseOverNext@SceneBase_t@@MAEXPA_NABVPoint@@W4MouseTransition_e@@I@Z","protected: virtual void __thiscall SceneBase_t::SlotMouseOverNext(bool *,class Point const &,enum MouseTransition_e,unsigned int)"
"GUI.dll","AOClient","2647","2648","001237a2","Export RVA",""
"GUI.dll","AOClient","2648","2649","0a58","?SlotMouseOverPrev@SceneBase_t@@MAEXPA_NABVPoint@@W4MouseTransition_e@@I@Z","protected: virtual void __thiscall SceneBase_t::SlotMouseOverPrev(bool *,class Point const &,enum MouseTransition_e,unsigned int)"
"GUI.dll","AOClient","2648","2649","0012391f","Export RVA",""
"GUI.dll","AOClient","2649","2650","0a59","?SlotMouseOverSuggestName@NameScene_t@@QAEXPA_NABVPoint@@W4MouseTransition_e@@I@Z","public: void __thiscall NameScene_t::SlotMouseOverSuggestName(bool *,class Point const &,enum MouseTransition_e,unsigned int)"
"GUI.dll","AOClient","2649","2650","0011fb25","Export RVA",""
"GUI.dll","AOClient","2650","2651","0a5a","?SlotMovementAutoRun@FlowControlModule_t@@AAEX_N@Z","private: void __thiscall FlowControlModule_t::SlotMovementAutoRun(bool)"
"GUI.dll","AOClient","2650","2651","00028af1","Export RVA",""
"GUI.dll","AOClient","2651","2652","0a5b","?SlotMovementBack@FlowControlModule_t@@AAEX_N@Z","private: void __thiscall FlowControlModule_t::SlotMovementBack(bool)"
"GUI.dll","AOClient","2651","2652","00028a46","Export RVA",""
"GUI.dll","AOClient","2652","2653","0a5c","?SlotMovementForward@FlowControlModule_t@@AAEX_N@Z","private: void __thiscall FlowControlModule_t::SlotMovementForward(bool)"
"GUI.dll","AOClient","2652","2653","000289f5","Export RVA",""
"GUI.dll","AOClient","2653","2654","0a5d","?SlotMovementGlobalBack@FlowControlModule_t@@AAEX_NABVVariant@@AA_NABI3ABH@Z","private: void __thiscall FlowControlModule_t::SlotMovementGlobalBack(bool,class Variant const &,bool &,unsigned int const &,unsigned int const &,int const &)"
"GUI.dll","AOClient","2653","2654","0002951b","Export RVA",""
"GUI.dll","AOClient","2654","2655","0a5e","?SlotMovementGlobalForward@FlowControlModule_t@@AAEX_NABVVariant@@AA_NABI3ABH@Z","private: void __thiscall FlowControlModule_t::SlotMovementGlobalForward(bool,class Variant const &,bool &,unsigned int const &,unsigned int const &,int const &)"
"GUI.dll","AOClient","2654","2655","000294de","Export RVA",""
"GUI.dll","AOClient","2655","2656","0a5f","?SlotMovementGlobalLeft@FlowControlModule_t@@AAEX_NABVVariant@@AA_NABI3ABH@Z","private: void __thiscall FlowControlModule_t::SlotMovementGlobalLeft(bool,class Variant const &,bool &,unsigned int const &,unsigned int const &,int const &)"
"GUI.dll","AOClient","2655","2656","00029558","Export RVA",""
"GUI.dll","AOClient","2656","2657","0a60","?SlotMovementGlobalRight@FlowControlModule_t@@AAEX_NABVVariant@@AA_NABI3ABH@Z","private: void __thiscall FlowControlModule_t::SlotMovementGlobalRight(bool,class Variant const &,bool &,unsigned int const &,unsigned int const &,int const &)"
"GUI.dll","AOClient","2656","2657","00029595","Export RVA",""
"GUI.dll","AOClient","2657","2658","0a61","?SlotMovementJump@FlowControlModule_t@@AAEX_N@Z","private: void __thiscall FlowControlModule_t::SlotMovementJump(bool)"
"GUI.dll","AOClient","2657","2658","00028bab","Export RVA",""
"GUI.dll","AOClient","2658","2659","0a62","?SlotMovementLeft@FlowControlModule_t@@AAEX_N@Z","private: void __thiscall FlowControlModule_t::SlotMovementLeft(bool)"
"GUI.dll","AOClient","2658","2659","00028a99","Export RVA",""
"GUI.dll","AOClient","2659","2660","0a63","?SlotMovementRight@FlowControlModule_t@@AAEX_N@Z","private: void __thiscall FlowControlModule_t::SlotMovementRight(bool)"
"GUI.dll","AOClient","2659","2660","00028ac5","Export RVA",""
"GUI.dll","AOClient","2660","2661","0a64","?SlotMovementStrafeLeft@FlowControlModule_t@@AAEX_N@Z","private: void __thiscall FlowControlModule_t::SlotMovementStrafeLeft(bool)"
"GUI.dll","AOClient","2660","2661","00028b05","Export RVA",""
"GUI.dll","AOClient","2661","2662","0a65","?SlotMovementStrafeRight@FlowControlModule_t@@AAEX_N@Z","private: void __thiscall FlowControlModule_t::SlotMovementStrafeRight(bool)"
"GUI.dll","AOClient","2661","2662","00028b58","Export RVA",""
"GUI.dll","AOClient","2662","2663","0a66","?SlotMovementWalkToggle@FlowControlModule_t@@AAEX_N@Z","private: void __thiscall FlowControlModule_t::SlotMovementWalkToggle(bool)"
"GUI.dll","AOClient","2662","2663","00028bd1","Export RVA",""
"GUI.dll","AOClient","2663","2664","0a67","?SlotNCUViewActivated@InventoryGUIModule_c@@AAEXPAVGUIModuleBase_c@@_N@Z","private: void __thiscall InventoryGUIModule_c::SlotNCUViewActivated(class GUIModuleBase_c *,bool)"
"GUI.dll","AOClient","2663","2664","000c79c9","Export RVA",""
"GUI.dll","AOClient","2664","2665","0a68","?SlotNanoViewActivated@InventoryGUIModule_c@@AAEXPAVGUIModuleBase_c@@_N@Z","private: void __thiscall InventoryGUIModule_c::SlotNanoViewActivated(class GUIModuleBase_c *,bool)"
"GUI.dll","AOClient","2664","2665","000c7776","Export RVA",""
"GUI.dll","AOClient","2665","2666","0a69","?SlotNextCameraView@FlowControlModule_t@@AAEX_N@Z","private: void __thiscall FlowControlModule_t::SlotNextCameraView(bool)"
"GUI.dll","AOClient","2665","2666","00028824","Export RVA",""
"GUI.dll","AOClient","2666","2667","0a6a","?SlotNextHeadPressed@AppearanceScene_t@@AAEXXZ","private: void __thiscall AppearanceScene_t::SlotNextHeadPressed(void)"
"GUI.dll","AOClient","2666","2667","00112afd","Export RVA",""
"GUI.dll","AOClient","2667","2668","0a6b","?SlotNextPressed@AppearanceScene_t@@EAEXXZ","private: virtual void __thiscall AppearanceScene_t::SlotNextPressed(void)"
"GUI.dll","AOClient","2667","2668","001120e0","Export RVA",""
"GUI.dll","AOClient","2668","2669","0a6c","?SlotNextPressed@BreedScene_t@@EAEXXZ","private: virtual void __thiscall BreedScene_t::SlotNextPressed(void)"
"GUI.dll","AOClient","2668","2669","00113abb","Export RVA",""
"GUI.dll","AOClient","2669","2670","0a6d","?SlotNextPressed@ProfessionScene_t@@MAEXXZ","protected: virtual void __thiscall ProfessionScene_t::SlotNextPressed(void)"
"GUI.dll","AOClient","2669","2670","00121035","Export RVA",""
"GUI.dll","AOClient","2670","2671","0a6e","?SlotNextPressed@SceneBase_t@@MAEXXZ","protected: virtual void __thiscall SceneBase_t::SlotNextPressed(void)"
"GUI.dll","AOClient","2670","2671","001229a3","Export RVA",""
"GUI.dll","AOClient","2671","2672","0a6f","?SlotNormalMouseOver@AppearanceScene_t@@AAEXPA_NABVPoint@@W4MouseTransition_e@@I@Z","private: void __thiscall AppearanceScene_t::SlotNormalMouseOver(bool *,class Point const &,enum MouseTransition_e,unsigned int)"
"GUI.dll","AOClient","2671","2672","00111fd2","Export RVA",""
"GUI.dll","AOClient","2672","2673","0a70","?SlotNormalPressed@AppearanceScene_t@@AAEXXZ","private: void __thiscall AppearanceScene_t::SlotNormalPressed(void)"
"GUI.dll","AOClient","2672","2673","00112aab","Export RVA",""
"GUI.dll","AOClient","2673","2674","0a71","?SlotNotificationWindowActivated@NotificationWindowModule_c@@AAEXPAVGUIModuleBase_c@@_N@Z","private: void __thiscall NotificationWindowModule_c::SlotNotificationWindowActivated(class GUIModuleBase_c *,bool)"
"GUI.dll","AOClient","2673","2674","0000c82a","Export RVA",""
"GUI.dll","AOClient","2674","2675","0a72","?SlotOkayButtonActivated@CharActivateWindow_c@@AAEXXZ","private: void __thiscall CharActivateWindow_c::SlotOkayButtonActivated(void)"
"GUI.dll","AOClient","2674","2675","0000d2fd","Export RVA",""
"GUI.dll","AOClient","2675","2676","0a73","?SlotOkayButtonActivated@CharDeleteWindow_c@@AAEXXZ","private: void __thiscall CharDeleteWindow_c::SlotOkayButtonActivated(void)"
"GUI.dll","AOClient","2675","2676","0000db27","Export RVA",""
"GUI.dll","AOClient","2676","2677","0a74","?SlotOpenCityTerminal@CityTerminalGUIModule_c@@AAEXABVCityID_t@@ABVIdentity_t@@HHHABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z","private: void __thiscall CityTerminalGUIModule_c::SlotOpenCityTerminal(class CityID_t const &,class Identity_t const &,int,int,int,class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)"
"GUI.dll","AOClient","2676","2677","000e6c24","Export RVA",""
"GUI.dll","AOClient","2677","2678","0a75","?SlotOpenInspectView@InventoryGUIModule_c@@AAEXABVIdentity_t@@@Z","private: void __thiscall InventoryGUIModule_c::SlotOpenInspectView(class Identity_t const &)"
"GUI.dll","AOClient","2677","2678","000c7b47","Export RVA",""
"GUI.dll","AOClient","2678","2679","0a76","?SlotOpenMarketSendWindow@BrowserWindow_c@@AAEXABV?$vector@VVariant@@V?$allocator@VVariant@@@std@@@std@@@Z","private: void __thiscall BrowserWindow_c::SlotOpenMarketSendWindow(class std::vector<class Variant,class std::allocator<class Variant> > const &)"
"GUI.dll","AOClient","2678","2679","0010fa77","Export RVA",""
"GUI.dll","AOClient","2679","2680","0a77","?SlotOpenMissionSelection@InventoryGUIModule_c@@AAEXABVIdentity_t@@W4QuestOriginator_e@GameData@@@Z","private: void __thiscall InventoryGUIModule_c::SlotOpenMissionSelection(class Identity_t const &,enum GameData::QuestOriginator_e)"
"GUI.dll","AOClient","2679","2680","000c7ad5","Export RVA",""
"GUI.dll","AOClient","2680","2681","0a78","?SlotPasswordModified@LoginWindow_c@@AAEXXZ","private: void __thiscall LoginWindow_c::SlotPasswordModified(void)"
"GUI.dll","AOClient","2680","2681","000152b4","Export RVA",""
"GUI.dll","AOClient","2681","2682","0a79","?SlotPetWindowActivated@PetWindowModule_c@@AAEXPAVGUIModuleBase_c@@_N@Z","private: void __thiscall PetWindowModule_c::SlotPetWindowActivated(class GUIModuleBase_c *,bool)"
