CanonicalEnemyKey,MonsterDataId,TemplateId,DynelType,DisplayName,InternalName,EnemyFamily,EnemyArchetype,Faction,Side,ExpansionOrDataset,IsAttackable,IsHostileByDefault,IsBoss,IsUnique,IsQuestEnemy,IsMissionOnly,IsPetLike,IsTurret,MinimumLevel,MaximumLevel,ExactLevel,LevelSource,PlayfieldIds,PlayfieldNames,ZoneNames,DungeonNames,SpawnDefinitionIds,SpawnCoordinatesWhenAvailable,WeaponTemplateIds,WeaponNames,WeaponCategories,VisibleWeapon,AttackTemplateIds,AttackTypes,DamageTypes,AttackRange,AttackTime,RechargeTime,SpecialAttacks,NanoProgramIds,NanoProgramNames,SourceRecordIds,SourceDatFiles,EvidenceQuality,UnresolvedFields
rdb-1040023-248110,248110,248110,NPC_OR_MONSTER_TEMPLATE,h(w,h(w,w,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 248110, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-248111,248111,248111,NPC_OR_MONSTER_TEMPLATE,h(w,h(w,w,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 248111, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-249667,249667,249667,NPC_OR_MONSTER_TEMPLATE,icc shuttle guard,icc shuttle guard,guard,,,,,,,,,,,,False,,,,,"[685, 687, 4880]","[""Galway County"", ""Galway Shire"", ""Upper Scheol""]","[""Dgf&A | Galway Castle Main | 0RIHC | AELF | EVOH | Dgf | Cgf | A_( | @tK | @.qxD | bDJ<-B | AD | 9^D | AN+wD | D43 | @eD | Dff | @uD | SDgf | VDgf | !Et | @@P^ E | @@F | c\""E | @@( | CRCGx | fvA | AFAMx | ]' E | CRCGZ | 13A | ODOBx | 9! E | UPNU | halloween_all | halloween_uph | E7ie@ | ''@- | N!E | },@ | .@\""E | ^-!E | Yk!E | $@)/ | EO@ | $@Oc | $@$~ | U/@ | *@@ | $@V} | $@a | $@^ | EpX | DgfvA | @0E | Borewoods | 40OH | 60BM2 | 30CM | HB{ | y'E | PBPq | pvA | u!E | P%E | @1E | D33 | p/E | @4E | 1E | 00E | E43 | P3E | P5E | P0E | 0(E | Dg\"" | V/E | EgfvA | `1E | p4E | %E | p0E | Egf~A | p1E | DgfzA | `,E | 0$E | p5E | p+E | `5E | @,E | Eff | 05E | Bronto Burger Factory | sA] | A! | DxfvA | evA! | kDgfvA | Canal District | @&z | $O? | @&o | %@R9 | Dgf&@ | B@/A | JA@ | Y@,: | Dgff@ | D33s@1+ | @:E | @9U | @'3 | @-B | @|5gD | fD] | $AJ | `Dgf | .[D | mSD33 | !ID | BD43 | u8D | 0Dg | G$D' | 1A] | @S- | D4K | klD | dvA | fvA]4 | Poole - East | 10ZM | 20ZM | 30ZM | 40ZM | Poole Guard | 80HC | 20OH | 10SS | D33_A | AS[ | Dgf&Aw | D333AZ | 0A^ | @b/ | D33#A | Dgf&A, | Dgf&Ag | @!t | Dgf&Am | DSf#AU) | Dgf&AC? | Dgf&A< | Dle&A | 410Nn | Nature Reverve - East | NOTS | D33KA | E33#A | Egf | Galway Castle | *019H | 119H | 219H | 319H | 419H | 519H | 619H | 719H | 819H | 919H | 029H | 129H | 229H | 329H | E33 | ?ln | ?NE | ?]_ | ?9' | ?rI | ?lC | ?Y\\ | ?Y6 | ?X' | ?!2 | ?T3 | E=a | ECBO | Ec6 | E{6 | DQBO | Ez6 | SMFO | ?IV | OPFO | HADW | valentines_all | valentines_decor | AMUR | valentines_quests | @Ku | $@U | $@y | $@k | ?3F | $@; | $@'' | $@[ | $@| | $@' | $@j | $@~ | Galway Desert (Private) | NUOH | ROCS | 40SS | Dgf?B | @LD | @0D | @*D | E33KB | lEB | >DD | \""BD | @@X[ | IBa | LBW\""=D | @@X | >;D | E(1DBg`<D | @@U | 8;B | T;D | 9BP0<D | ;BM1>D | $@B | @@TT | E@SEB | ZAD | L@D | @@* | >BB | O>B | =D)\\ | 31SSA | Bronto Compound | 10RB2 | AK | Av | D33sA | AC! | KA| | Ax | *Af | Al | A8 | Dgf&A>= | Dgf&A5\"" | A& | //A+ | DMpIA | Ae3 | bWA | DgfvAe | A&t | evA/ | evAD9 | gA? | A7< | ccA5[ | Dg,[Ax | LAT | A@U | DDA | ,Ady | D'.^A | AY | DmA^I | DgfvAJ | DgfvA>- | DgfvA/ | fvAX@ | D33SA | )At | gAHM | Egf2B | Galway Hills | 60TR | 70TR | 30CW | &Egf | `#E33 | 0E437B | /E33 | EE( | A]- | @w_ | Eg% | AME | EY\"" | \""E33 | Egf.B | E33#B | @|D | %Egf | @ZD | @'D | @FD | Dff&B | @wD | #E33 | Egf&B | Dgf'B | @JD | @\""D | SEHTs | Poplar Pass | 20AH | 20CM | 50LS | 01LS | DgfRA | DgfVA | D337A | D43cA | Dff>A | `AG@ | Strained Woods | 50MS | p)E | E33sA | %EgfvA | 0#E | &EgfvA | Eff3B | p%E | @\""E | Dgf~A | 0*E | (E | -E | \""E | 0)E33 | #EgfvA | -E33 | P!E | +EgfvA | +E43 | E333A | 0,EgfvA | @)E | @%E | 2A5 | EY/?AI | A8$ | @p] | EO$ | @>f | @A6 | EsF AD | Ax! | ArA | E9A | Galway Lake | RIHC | CgfvA[ | Overture Passage 1 | BULB | KANS | LATS | @YDgfzA | @sD | @pDgf~A | @uDgfBA | wD33 | @RD33 | xD33KA | @{D | XD33 | dDff | DSnsA | @@f | @@_ | qUA;u | D'm^A | yA/! | @@k | yD# | uDJ | rDz | ~A@ | @@~ | nD@ | AVq | LsDmudAf | @@6 | \\kA | eAx | @@_0rD | _AfH | @@+ | hDO | Awd | [eD | Ac] | eDU | @@`<aD | \\Ds | d\\D | A_, | dAW4 | QvD | .RAj4 | uD33 | @&E | High Halstow | 50BM2 | jD33 | VD33 | aDgf | ED33 | @'E | p!E | #E | !E | P)E | |Dgf | 0!E | vD33 | >Dgf | @kD | HDgf | )E | rD33 | A~ | *D3 | J)E | e.D | 1DD | %D-a | ?.D | x1D | Galway Castle Woods | 10OH | 40TR | *E | (EgfvA | 'Eff | $Egf | E33oA | +Egf | EffnA | 0\""E | *EgfvA | 'EgfvA | p(E | +EgfzA | P(EgfvA | 0$E43 | )EgfvA | @@3 | |#A` | @@+< | 2AOn | Ez)`A{ | @@Gy | E:57A!m | AAw[ | Ao: | )A`; | |CA | @@W7 | @@0 | gA,o | @@i | uIA | KKA$ | @@lh | Es0aA7 | @@q( | KA'= | @@j | EsF%A | E4fRA | w$EgfvA | $E- | 5A[ | @@W>%E | @?AR | @@o | E&EgfvA | @@3<&E | 5vA | &EgfvA?o | @@` | 'EgfvA} | @l\\ | D#E | x#E | x+@s_ | @@w{\""EMe)A | \""Eg | 5A@ | @hm | @@I | @@E | &AE | &Eg4GA[_ | @OA | @@Rk&E | amA | @@~&(EgfvA. | k(EgfvA | @@> | @@Q | @@1K | @@Jk | EgfvA?v | @@L | @@ZT | EPYsAU | Y: E | X(A | yJ@S | yJ@ | Lunder Hills | 50TR | D43!B | D33#B | South Woods 1 | 60HC | A#\"" | @t+ | @#C | A%I | DfG | Ag| | A)R | AE_ | @LN | AM[ | D]F | @-T | Dr7 | Dj{ | @#' | E5m | A*} | V-Hill | 50HC | pA/U | `Acc | OMAP | Away Line | 50BM | *EgfFB | `&E33 | @(E | $EgfvA | &E33 | 2!E@ | @@v | @@y% E | CgfvA | Konty Passage | zCgfvA | A_ | c,D | @,. | Ck- | x7D | @U> | C=1 | #=D | |ED | CgfvA_ | CgfvAC=LD | @Vz | CO} | @@w | RFD | CSFyA | Konty Passage 2 | 6D; | d&D | (=DK | ]/D | @kgFDgf | ==Dgf | AVc | @_SCD | u+D | +QD | A'z1D | @0M6Dg | 1DV | n#D | @k0,D# | @jL(Dgf | @wn$Dgf | y$D | 'DC | A2g | |(D | @Y- | CgfvAu | @4# | @?D | A6e@D | AJ~1D | C33 | Konty Passage 3 | C?F | AX,'D | Konty Passage 4 | @@u | @~T | @A} | A33 | @5u | C\""U | H$D | Konty Passage 5 | AU) | @U | wAz | -zA | C`} | Konty Passage 6 | -kD | Konty Passage 7 | ,qD | GyD | D>; | Ad_ | Konty Passage 8 | @xv | A?7 | Axb | Blossom Valley South | C33{A | A/1 | D]f | A[W | Blossom Valley | BBn | ASQ | D(J | @`o | @+; | wA{ | AZv | A6_ | @2R | C7D | {AM | D6R | B>A | DV9 | Blossom Mid Valley | AiU | ALw | A$8 | @n@ | C?f | CKC | CcQ | CN6 | A5m | Cd* | A\\n | CgM | Blossom Valley North | @jr | @47 | @|, | A-y | @qD | AP\"" | D:$ | Lancelots Pass | 4D* | D: \""Bn | @tD | '\""B | E=DU | r6D | kXD | /DP5 | u.D | !hD | 3dD | %QD | aYD | )sD | @\\3^D | AT] | @D7 | e7D | @b~LD | @B'QD=[ | ;oD | PD] | sJDZ | !jD | !0B | |3D | #:D | J)B | H>D | GFD5 | B2n | $)B]{ | -B+4 | Arthur's Passage | V9D | CDff8B | A\""x[D | 8 BO? | LDC | @e>ED0 | @-r>D | 6Ds | _8D | +BD | ,BB% | *JDeD?B | NDJ_&B | 3Dc\"" | ~JD6 | dDF | Arthur's Pass | 30TR | OwD4 | @xD | \\D437B | AB% | fDk | qcD | 5BF | fD/ | AB1 | G7BNg | <BV | jD0 | HrD | 3FB | Overture Passage 2 | DgfFA | D43WA | w^A | DgffA | @@s | @g2 | A(^ | AVi | Dz XA3 | D-X | Overture Passage 3 | EDff | @DD | 8Dgf | 0Dgf | @HD | DDgfvA | DD33 | OD33 | ,Dgf | 0AO | :Dgf | Lunder Hills 2 | 20BM | 50NS | @/D | @hDgf | @&D | A|j | `?D | BnY3D | 73D | \""0D | DsY | y/D | @@H | B2)/D | @@\\% | B)`-D | @@} | DpX | D+| | DVS | @@S | !&D | @@[ | A0v(D | aD33#B | Lunder Hills 3 | @{Dgf | BD33 | cD33 | @ZD33 | xDgf | @WD | @}D33 | rDgf | Galway  East Hills | 90LS | 1E33 | 0-EgfvA | @`D | 0Egf | @4D | P$E | @aD | .Egf~A | @oD | `*E33 | 0-E43 | P(E | /Eff | @+E | @dD | 3E | *E33 | @3E33 | P'EgfvA | @+EgfvA | )E43wA | Galway hills | South Woods | 7MD | @VE | @|? | @q_ | BizaD | Ao5gD | A4_jD | A<fnD | @Tv | 0[D | [UD | VVD | Lunder Hills - North | `A@ | A?G | South-east Woods | AI3 | @,x | AKS | @gc | @z~ | Ezh | ANE | Poole - West | L/A | DzA*A; | )A+ | 0As | Dgf&Ai% | Dgf&AY | @!E | Nature Reverve - West | 9Bxy'E | AZ9 | M!E | A) | 5B& | -B~ | `\""E | `)E | DGw | V,E | DJ% | ^+E | @[w | J+E | *,E | B~p+E | Bd,,E | High Halstow north | %DgfvA | High Halstow East | %.E | {-E | !-Dm | 'B[U,E | 3D& | $7D | :DJ}(B'B,E | High Halstow South | A3k)D | (D n | AgP$E | Poplar Pass West | D43;A | D333A | Poplar Pass north | Poplar Pass South | Dgf#B | D33(B | ''''''''' | ,,,,,,, | '''''''' | )))))) | ''''''' | '''''' | &&&&&&&&&&&&&&&++++++ | &&&&&&&&&&&&&&++++++ | ((((( | (((((( | &&&&&&&&++++++**** | ((((((( | &&&&&&++++++**** | (((((((( | !!!!!! | &&&&&++++++**** | ((((((((( | !!!!!!! | &&&&&********* | (((((((((( | !!!!!!!! | &&&&********* | &&&********** | ((((((((((( | *********** | ************ | \""\""\""\""\""\""\"" | 44444 | 2222222244444 | 22222222244444 | !!!!! | !!! | !!!! | 2222222233333 | %%% | ##### | 33333 | %###### | %%##### | %%%% | --- | ----- | ---- | ------ | $$$$$$$$$$ | ... | .... | 111111111 | //////000 | //////00000000 | ////000000000"", ""Galway Castle | Dgf | Cgf | A_( | CKC | D43 | bDJ<-B | AD | '\""B | AN+wD | @@u | @~T | @:Q | SDgf | VDgf | @Q;$D | ABUBx | V2$D | (\\?b | ECBO | &/C1e | ACAM | Wc/C | [MD | cgD | CgfvA | Galway Lake | AWQ | C3c | AX! | C3{ | >E6 | A: | CgfvA[ | WDgfvA | Canal District | B@/A | JA@ | Y@,: | Dgff@ | D33s@1+ | @:E | @9U | @'3 | @-B | @|5gD | fD] | $AJ | `Dgf | .[D | mSD33 | !ID | BD43 | u8D | @S- | D4K | D33 | Overture Passage 2 | BULB | RIHC | KANS | LATS | EDff | @JD | @DD | @LD | 8Dgf | 0Dgf | @HD | DDgfvA | DD33 | OD33 | ,Dgf | 0AO | :Dgf | Overture Passage 3 | @YDgfzA | @sD | @pDgf~A | @uDgfBA | wD33 | @RD33 | xD33KA | @{D | XD33 | dDff | DSnsA | @@f | @@_ | @@F | qUA;u | D'm^A | yA/! | @@k | yD# | uDJ | rDz | ~A@ | @@~ | nD@ | AVq | LsDmudAf | @@6 | \\kA | eAx | @@_0rD | _AfH | @@+ | hDO | Awd | [eD | Ac] | eDU | @@`<aD | \\Ds | d\\D | A_, | @@* | dAW4 | QvD | .RAj4 | Overture Passage 1 | w^A | DgffA | @@\\ | D33sA | Dz XA3 | D-X | Blossom Valley 1 | @jr | @47 | @|, | A-y | @qD | AP\"" | D:$ | Dff | Poole Guard | Blossom Valley | TEEL | AiU | ALw | A$8 | @n@ | C?f | CcQ | CN6 | A5m | Cd* | A\\n | CgM | Poole | Blossom Valley 3 | TEER | A6_ | @2R | C7D | {AM | C33 | Arthur's Pass 2 | OwD4 | @xD | \\D437B | AB% | fDk | qcD | 5BF | fD/ | AB1 | G7BNg | <BV | jD0 | HrD | 3FB | Poplar Pass | Konty Passage Plains | @xv | Axb | Blossom Valley 4 | TEEL( | C#f | C f | HTYAn | Arthur's Pass | AELF | 30TR | >Dgf | E=DU | r6D | kXD | /DP5 | u.D | !hD | 3dD | %QD | aYD | )sD | @b~LD | @B'QD=[ | ;oD | PD] | sJDZ | !jD | V-hill | pA/U | @eD | @uD | Arthur's Pass 3 | .qxD | V9D | 4D* | CDff8B | D: \""Bn | HDgf | @tD | @\\3^D | @\""x[D | 8 BO? | AT] | @D7 | e7D | @e>ED0 | @-r>D | 6Ds | _8D | +BD | ,BB% | NDJ_&B | 3Dc\"" | !0B | |3D | #:D | J)B | H>D | GFD5 | B2n | Konty Passage 2 | -kD | Konty Passage 3 | EMAP | OCSW | ,qD | GyD | D>; | Konty Passage 4 | TEEL2 | TEER2 | zCgfvA | A_ | c,D | @,. | Ck- | x7D | @U> | C=1 | #=D | |ED | CgfvA_ | CgfvAC=LD | @Vz | CO} | @@w | A^ | |AY | A+ | rC+ | u}AW_cD | ~A- | |A4GQD | Ah | jvA | @PD | NIEB | ICff~A | \\Do | OMCS_ | TGNO | Konty Passage 5 | d&D | (=DK | ]/D | @kgFDgf | @_SCD | u+D | +QD | A'z1D | @0M6Dg | 1DV | n#D | @4# | AJ~1D | DgfvA | Lunder Hills 2 | @/D | @hDgf | @&D | Kontys Sixth Passage - West | C?F | AX,'D | @5u | C\""U | H$D | Lunder Hills - North | cD33 | @ZD33 | xDgf | @WD | rDgf | Lunder Hills | @{Dgf | BD33 | D43!B | D33#B | @}D33 | Sand Blom | 10HC | 20HC | 30HC | 40HC | 50HC | 619H | 719H | @Y- | CgfvAu | @?D | RFD | A6e@D | |A>3MD | KQD | |A.yKD | @B# | iND | |Ah | @h' | |AL | @lk | ILAM | fvA | DQBO | SMFO | xYD | (\\?D | NBBO | Vas' Pass | LDC | *JDeD?B | ~JD6 | 9^D | $)B]{ | dDF | -B+4 | Kontys Sixth Passage - East | @@3 | 6D; | @A} | ==Dgf | AVc | @k0,D# | @jL(Dgf | @wn$Dgf | y$D | 'DC | A2g | |(D | Galway Castle City | Blossom Valley North | Blossom Valley Middle | @tK | Blossom Valley South | Ad_ | Chirop camp | 121H | fZD | |Ac | |A_ | ?>h | |A%WUD | <SD | |AE.SD | GSD | |AB;VD | KWD"", ""Portal | Source Controller East entrance | a guard entrance | (D$0}?p[ | Enter the Mountain | The Plunge - Facility Entrance | D33 | Qq? | From PF to Temple""]",[],[],[],[],[],"[""UNKNOWN_RANGED_WEAPON""]",,[],"[""unknown ranged weapon""]",[],,,,[],[],[],"[{""RecordId"": 249667, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""Exact internal weapon/attack reference""]"
rdb-1040023-250380,250380,250380,NPC_OR_MONSTER_TEMPLATE,nano-omni-tek equipment vendor,nano-omni-tek equipment vendor,vendor,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 250380, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-250381,250381,250381,NPC_OR_MONSTER_TEMPLATE,opifex_female_clan_vendor,opifex_female_clan_vendor,vendor,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 250381, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-250384,250384,250384,NPC_OR_MONSTER_TEMPLATE,solitus_female_nurse,solitus_female_nurse,nurse,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 250384, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-251772,251772,251772,NPC_OR_MONSTER_TEMPLATE,alien_battlesuit_hover_melee_ranged_unrooted,alien_battlesuit_hover_melee_ranged_unrooted,alien,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""ALIEN_NATURAL_ATTACK""]",,[],"[""alien natural attack""]",[],,,,[],[],[],"[{""RecordId"": 251772, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""Exact internal weapon/attack reference""]"
rdb-1040023-251773,251773,251773,NPC_OR_MONSTER_TEMPLATE,alien_battlesuit_hover_caster_unrooted,alien_battlesuit_hover_caster_unrooted,alien,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""ALIEN_NATURAL_ATTACK""]",,[],"[""alien natural attack""]",[],,,,[],[],[],"[{""RecordId"": 251773, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""Exact internal weapon/attack reference""]"
rdb-1040023-251774,251774,251774,NPC_OR_MONSTER_TEMPLATE,alien_battlesuit_hover_melee_unrooted,alien_battlesuit_hover_melee_unrooted,alien,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""ALIEN_NATURAL_ATTACK""]",,[],"[""alien natural attack""]",[],,,,[],[],[],"[{""RecordId"": 251774, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""Exact internal weapon/attack reference""]"
rdb-1040023-251775,251775,251775,NPC_OR_MONSTER_TEMPLATE,alien_battlesuit_hover_ranged_unrooted,alien_battlesuit_hover_ranged_unrooted,alien,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""ALIEN_NATURAL_ATTACK""]",,[],"[""alien natural attack""]",[],,,,[],[],[],"[{""RecordId"": 251775, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""Exact internal weapon/attack reference""]"
rdb-1040023-251776,251776,251776,NPC_OR_MONSTER_TEMPLATE,dMw,dMw,dmw,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 251776, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-251777,251777,251777,NPC_OR_MONSTER_TEMPLATE,dMw,dMw,dmw,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 251777, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-251778,251778,251778,NPC_OR_MONSTER_TEMPLATE,dMw,dMw,dmw,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 251778, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-251779,251779,251779,NPC_OR_MONSTER_TEMPLATE,dMw,dMw,dmw,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 251779, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-251781,251781,251781,NPC_OR_MONSTER_TEMPLATE,alien_mini_bug_melee_ranged_unrooted,alien_mini_bug_melee_ranged_unrooted,alien,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""ALIEN_NATURAL_ATTACK""]",,[],"[""alien natural attack""]",[],,,,[],[],[],"[{""RecordId"": 251781, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""Exact internal weapon/attack reference""]"
rdb-1040023-251782,251782,251782,NPC_OR_MONSTER_TEMPLATE,alien_mini_bug_melee_unrooted,alien_mini_bug_melee_unrooted,alien,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""ALIEN_NATURAL_ATTACK""]",,[],"[""alien natural attack""]",[],,,,[],[],[],"[{""RecordId"": 251782, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""Exact internal weapon/attack reference""]"
rdb-1040023-251783,251783,251783,NPC_OR_MONSTER_TEMPLATE,alien_mini_bug_ranged_unrooted,alien_mini_bug_ranged_unrooted,alien,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""ALIEN_NATURAL_ATTACK""]",,[],"[""alien natural attack""]",[],,,,[],[],[],"[{""RecordId"": 251783, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""Exact internal weapon/attack reference""]"
rdb-1040023-251784,251784,251784,NPC_OR_MONSTER_TEMPLATE,alien_mini_bug_caster_unrooted,alien_mini_bug_caster_unrooted,alien,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""ALIEN_NATURAL_ATTACK""]",,[],"[""alien natural attack""]",[],,,,[],[],[],"[{""RecordId"": 251784, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""Exact internal weapon/attack reference""]"
