"Id","Hash","LowId","HighId","MinQl","MaxQl","Active","AdminDescription","Issues"
"314001","EngN","46077","46077","66","66","1","Nano Crystal (Common Gladiatorbot)",""
"314002","EngN","46078","46078","103","103","1","Nano Crystal (Common Guardbot)",""
"314020","EngN","81923","81923","99","99","1","Nano Crystal (Controlled Energy Overload)",""
"314033","EngN","29195","29195","20","20","1","Nano Crystal (Crowbar Subtlety)",""
"314052","EngN","70574","70574","83","83","1","Nano Crystal (Defensive Screen)",""
"314072","EngN","223322","223322","217","217","1","Nano Crystal (Desolator Assault Drone)",""
"314130","EngN","55775","55775","24","24","1","Nano Crystal (Electrical Chastiser)",""
"314131","EngN","55777","55777","76","76","1","Nano Crystal (Electrical Discharge Field)",""
"314142","EngN","233092","233092","89","89","1","Nano Crystal (Empowered Lesser Harmonic Cocoon)",""
"314143","EngN","233090","233090","62","62","1","Nano Crystal (Empowered Minor Harmonic Cocoon)",""
"314145","EngN","233101","233101","28","28","1","Nano Crystal (Empowered Partial Harmonic Cocoon)",""
"314154","EngN","55779","55779","113","113","1","Nano Crystal (Energy Cocoon)",""
"314160","EngN","29838","29838","37","37","1","Nano Crystal (Energy Spike)",""
"314170","EngN","205234","205234","56","56","1","Nano Crystal (Enhance Combat Array)",""
"314233","EngN","46063","46063","20","20","1","Nano Crystal (Feeble Android)",""
"314236","EngN","46064","46064","47","47","1","Nano Crystal (Feeble Gladiatorbot)",""
"314238","EngN","46065","46065","90","90","1","Nano Crystal (Feeble Guardbot)",""
"314262","EngN","46068","46068","27","27","1","Nano Crystal (Flawed Android)",""
"314263","EngN","46045","46045","4","4","1","Nano Crystal (Flawed Automaton)",""
"314264","EngN","70585","70585","20","20","1","Nano Crystal (Flawed Defensive Screen)",""
"314265","EngN","46046","46046","63","63","1","Nano Crystal (Flawed Gladiatorbot)",""
"314266","EngN","46047","46047","99","99","1","Nano Crystal (Flawed Guardbot)",""
"314267","EngN","70581","70581","14","14","1","Nano Crystal (Flawed Protective Field)",""
"314268","EngN","70582","70582","7","7","1","Nano Crystal (Flawed Shielding Barrier)",""
"314317","EngN","46050","46050","70","70","1","Nano Crystal (Gladiatorbot)",""
"314326","EngN","70577","70577","4","4","1","Nano Crystal (Greater Armor Megaboost)",""
"314369","EngN","46051","46051","109","109","1","Nano Crystal (Guardbot)",""
"314371","EngN","29844","29844","10","10","1","Nano Crystal (Gun Enhancement)",""
"314415","EngN","46052","46052","24","24","1","Nano Crystal (Inferior Android)",""
"314417","EngN","46053","46053","4","4","1","Nano Crystal (Inferior Automaton)",""
"314420","EngN","46054","46054","57","57","1","Nano Crystal (Inferior Gladiatorbot)",""
"314421","EngN","46055","46055","96","96","1","Nano Crystal (Inferior Guardbot)",""
"314426","EngN","233844","233844","80","80","1","Nano Crystal (Initiate Shadowland Recall)",""
"314445","EngN","237275","237275","212","212","1","Nano Crystal (Isochronal Sloughing Combat Field)",""
"314474","EngN","46058","46058","24","24","1","Nano Crystal (Lesser Android)",""
"314475","EngN","46059","46059","4","4","1","Nano Crystal (Lesser Automaton)",""
"314485","EngN","70571","70571","57","57","1","Nano Crystal (Lesser Defensive Screen)",""
"314498","EngN","46060","46060","53","53","1","Nano Crystal (Lesser Gladiatorbot)",""
"314499","EngN","46061","46061","93","93","1","Nano Crystal (Lesser Guardbot)",""
"314500","EngN","70422","70422","96","96","1","Nano Crystal (Lesser Harmonic Cocoon)",""
"314518","EngN","70572","70572","50","50","1","Nano Crystal (Lesser Protective Field)",""
"314522","EngN","55776","55776","37","37","1","Nano Crystal (Lesser Retaliatory Barrier)",""
"314524","EngN","70587","70587","43","43","1","Nano Crystal (Lesser Shielding Barrier)",""
"314610","EngN","70423","70423","66","66","1","Nano Crystal (Minor Harmonic Cocoon)",""
"314627","EngN","205232","205232","37","37","1","Nano Crystal (Monitor Combat Array)",""
"314658","EngN","205238","205238","96","96","1","Nano Crystal (Overdrive Combat Array)",""
"314668","EngN","70426","70426","30","30","1","Nano Crystal (Partial Harmonic Cocoon)",""
"314675","EngN","46033","46033","20","20","1","Nano Crystal (Patchwork Android)",""
"314676","EngN","46034","46034","1","1","1","Nano Crystal (Patchwork Automaton)",""
"314677","EngN","46035","46035","50","50","1","Nano Crystal (Patchwork Gladiatorbot)",""
"314678","EngN","46036","46036","90","90","1","Nano Crystal (Patchwork Guardbot)",""
"314683","EngN","46039","46039","40","40","1","Nano Crystal (Perfect Android)",""
"314684","EngN","46040","46040","14","14","1","Nano Crystal (Perfected Automaton)",""
"314685","EngN","46041","46041","83","83","1","Nano Crystal (Perfected Gladiatorbot)",""
"314686","EngN","46042","46042","119","119","1","Nano Crystal (Perfected Guardbot)",""
"314700","EngN","29852","29852","53","53","1","Nano Crystal (Philosopher's Stone)",""
"314711","EngN","29853","29853","93","93","1","Nano Crystal (Pillar of Spikes)",""
"314751","EngN","70575","70575","73","73","1","Nano Crystal (Protective Field)",""
"314769","EngN","29858","29858","40","40","1","Nano Crystal (Quick Weapon)",""
"314841","EngN","46018","46018","43","43","1","Nano Crystal (Semi-Sentient Android)",""
"314842","EngN","46019","46019","17","17","1","Nano Crystal (Semi-Sentient Automaton)",""
"314843","EngN","46020","46020","86","86","1","Nano Crystal (Semi-Sentient Gladiatorbot)",""
"314844","EngN","223332","223332","207","207","1","Nano Crystal (Semi-Sentient Predator M-30)",""
"314853","EngN","233840","233840","80","80","1","Nano Crystal (Shadowland Anchor)",""
"314859","EngN","70573","70573","63","63","1","Nano Crystal (Shielding Barrier)",""
"314912","EngN","29861","29861","53","53","1","Nano Crystal (Spike Armor)",""
"314913","EngN","29862","29862","7","7","1","Nano Crystal (Spike Shield)",""
"314941","EngN","70578","70578","103","103","1","Nano Crystal (Superior Defensive Screen)",""
"314949","EngN","70579","70579","96","96","1","Nano Crystal (Superior Protective Field)",""
"314951","EngN","70576","70576","86","86","1","Nano Crystal (Superior Shielding Barrier)",""
"315049","EngN","29865","29865","73","73","1","Nano Crystal (Trap Artifice)",""
"315067","EngN","46009","46009","37","37","1","Nano Crystal (Upgraded Android)",""
"315068","EngN","46010","46010","10","10","1","Nano Crystal (Upgraded Automaton)",""
"315069","EngN","46011","46011","76","76","1","Nano Crystal (Upgraded Gladiatorbot)",""
"315070","EngN","46012","46012","113","113","1","Nano Crystal (Upgraded Guardbot)",""
"315122","EngN","203872","203872","40","40","1","NanoCrystal (Energize Shell)",""
"315131","EngN","204373","204373","60","60","1","NanoCrystal (Intrusive Aura Cancellation)",""
"315132","EngN","204363","204363","60","60","1","NanoCrystal (Intrusive Aura of Entanglement)",""
"315135","EngN","203870","203870","14","14","1","NanoCrystal (Lesser Energize Shell)",""
"315136","EngN","204340","204340","52","52","1","NanoCrystal (Lesser Polarized Screening)",""
"315164","EngN","204346","204346","72","72","1","NanoCrystal (Sloughing Protective Barrier)",""
"315165","EngN","204419","204419","93","93","1","NanoCrystal (Sloughing Protective Field)",""
"313770","FixN","85274","85274","33","33","1","Nano Crystal (Active Distributed Entanglement)",""
"313771","FixN","82806","82806","20","20","1","Nano Crystal (Active Micro Entanglement)",""
"313787","FixN","85271","85271","103","103","1","Nano Crystal (Advanced Insurance Hack)",""
"313853","FixN","81895","81895","106","106","1","Nano Crystal (Augmentation Cloud)",""
"313861","FixN","31443","31443","57","57","1","Nano Crystal (Backpain)",""
"313881","FixN","85273","85273","4","4","1","Nano Crystal (Basic Insurance Hack)",""
"313882","FixN","85268","85268","66","66","1","Nano Crystal (Basic Policy Skim)",""
"313909","FixN","31415","31415","116","116","1","Nano Crystal (Blood Makes Noise)",""
"314031","FixN","31420","31420","14","14","1","Nano Crystal (Cracker's Luck)",""
"314058","FixN","56254","56254","60","60","1","Nano Crystal (Delay Retreat)",""
"314073","FixN","85269","85269","73","73","1","Nano Crystal (Detailed Medical Claim)",""
"314139","FixN","31422","31422","27","27","1","Nano Crystal (Embrace of Shadows)",""
"314226","FixN","85270","85270","30","30","1","Nano Crystal (Falsify Medical Records)",""
"314336","FixN","56253","56253","90","90","1","Nano Crystal (Greater Halt Flight)",""
"314341","FixN","82804","82804","103","103","1","Nano Crystal (Greater Nano Net)",""
"314342","FixN","85266","85266","119","119","1","Nano Crystal (Greater Net Cast Wide)",""
"314361","FixN","31423","31423","20","20","1","Nano Crystal (Grid Phreak)",""
"314362","FixN","93138","93138","43","43","1","Nano Crystal (Grid Runner)",""
"314363","FixN","93139","93139","83","83","1","Nano Crystal (Grid Surfer)",""
"314373","FixN","93136","93136","30","30","1","Nano Crystal (Hack Grid Vector)",""
"314375","FixN","56250","56250","4","4","1","Nano Crystal (Halt Flight)",""
"314378","FixN","81893","81893","43","43","1","Nano Crystal (Hasty Augmentation Cloud)",""
"314429","FixN","142719","142719","74","74","1","Nano Crystal (Instantaneous Encoding)",""
"314435","FixN","85267","85267","47","47","1","Nano Crystal (Insurance Hack)",""
"314437","FixN","223144","223144","214","214","1","Nano Crystal (Intense Agglutinative Nanoweb)",""
"314439","FixN","85263","85263","63","63","1","Nano Crystal (Invasive Distributed Entanglement)",""
"314440","FixN","82803","82803","73","73","1","Nano Crystal (Invasive Micro Entanglement)",""
"314467","FixN","93137","93137","63","63","1","Nano Crystal (Leech Grid Vector)",""
"314510","FixN","81892","81892","10","10","1","Nano Crystal (Lesser Nano Boost)",""
"314511","FixN","82802","82802","10","10","1","Nano Crystal (Lesser Nano Net)",""
"314513","FixN","85264","85264","20","20","1","Nano Crystal (Lesser Net Cast Wide)",""
"314517","FixN","56251","56251","27","27","1","Nano Crystal (Lesser Prolong Encounter)",""
"314531","FixN","31449","31449","90","90","1","Nano Crystal (Lifebane Modification)",""
"314538","FixN","93140","93140","17","17","1","Nano Crystal (Limited Grid Jump)",""
"314548","FixN","31427","31427","83","83","1","Nano Crystal (Luck's Fickle Fate)",""
"314586","FixN","85282","85282","17","17","1","Nano Crystal (Medical Claim)",""
"314637","FixN","81891","81891","80","80","1","Nano Crystal (Nano Boost)",""
"314639","FixN","82801","82801","37","37","1","Nano Crystal (Nano Net)",""
"314648","FixN","85277","85277","43","43","1","Nano Crystal (Net Cast Wide)",""
"314650","FixN","56252","56252","14","14","1","Nano Crystal (No Escape Possible)",""
"314667","FixN","93134","93134","113","113","1","Nano Crystal (Partial Grid Jump)",""
"314672","FixN","85279","85279","7","7","1","Nano Crystal (Passive Distributed Entanglement)",""
"314673","FixN","82800","82800","4","4","1","Nano Crystal (Passive Micro Entanglement)",""
"314724","FixN","31436","31436","1","1","1","Nano Crystal (Poison Modification)",""
"314727","FixN","85280","85280","119","119","1","Nano Crystal (Policy Skim)",""
"314796","FixN","142721","142721","47","47","1","Nano Crystal (Reckless Digitization)",""
"314813","FixN","142718","142718","103","103","1","Nano Crystal (Ride The Grid)",""
"314852","FixN","239358","239358","120","120","1","Nano Crystal (Shadow Trail)",""
"314914","FixN","85276","85276","96","96","1","Nano Crystal (Spin Weak Nanoweb)",""
"314916","FixN","31441","31441","70","70","1","Nano Crystal (Stack the Odds)",""
"314978","FixN","234083","234083","80","80","1","Nano Crystal (Tap Notum Vein: Elysium)",""
"314992","FixN","142716","142716","57","57","1","Nano Crystal (Team Grid Phreak)",""
"315076","FixN","31446","31446","60","60","1","Nano Crystal (Venom Modification)",""
"315110","FixN","203598","203598","53","53","1","NanoCrystal (Burst Bonds)",""
"315123","FixN","203812","203812","73","73","1","NanoCrystal (Escape Captivation)",""
"315128","FixN","162598","162598","27","27","1","NanoCrystal (Hack Grid Vector (Team))",""
"315129","FixN","162719","162719","37","37","1","NanoCrystal (Hacked Diagnosis)",""
"315137","FixN","162497","162497","14","14","1","NanoCrystal (Lesser Suppressor)",""
"315139","FixN","162602","162602","14","14","1","NanoCrystal (Limited Grid Jump (Team))",""
"315145","FixN","162996","162996","20","20","1","NanoCrystal (NCU Compressor)",""
"315151","FixN","162717","162717","24","24","1","NanoCrystal (Rebinding Sutures)",""
"315152","FixN","162715","162715","7","7","1","NanoCrystal (Relieving Salve)",""
"315155","FixN","163080","163080","40","40","1","NanoCrystal (Retool NCU)",""
"315156","FixN","203977","203977","21","21","1","NanoCrystal (Scatter Bonds (Other))",""
"315157","FixN","203594","203594","10","10","1","NanoCrystal (Scatter Bonds)",""
"315168","FixN","162485","162485","33","33","1","NanoCrystal (Suppressor)",""
"313745","GenN","26464","26464","10","10","1","Nano Crystal (1H Blunt Weapon Expertise)",""
"313746","GenN","26462","26462","10","10","1","Nano Crystal (1H Blunt Weapon Incompetence)",""
"313747","GenN","26463","26463","4","4","1","Nano Crystal (1H Blunt Weapon Inexperience)",""
"313748","GenN","26461","26461","4","4","1","Nano Crystal (1H Blunt Weapon Proficiency)",""
"313749","GenN","27198","27198","10","10","1","Nano Crystal (1H Edged Weapon Expertise)",""
"313750","GenN","27199","27199","10","10","1","Nano Crystal (1H Edged Weapon Incompetence)",""
"313751","GenN","27200","27200","4","4","1","Nano Crystal (1H Edged Weapon Inexperience)",""
"313752","GenN","27201","27201","4","4","1","Nano Crystal (1H Edged Weapon Proficiency)",""
"313753","GenN","27202","27202","10","10","1","Nano Crystal (2H Blunt Weapon Expertise)",""
"313754","GenN","27203","27203","10","10","1","Nano Crystal (2H Blunt Weapon Incompetence)",""
"313755","GenN","27204","27204","4","4","1","Nano Crystal (2H Blunt Weapon Inexperience)",""
"313756","GenN","27205","27205","4","4","1","Nano Crystal (2H Blunt Weapon Proficiency)",""
"313757","GenN","27206","27206","10","10","1","Nano Crystal (2H Edged Weapon Expertise)",""
"313758","GenN","27207","27207","10","10","1","Nano Crystal (2H Edged Weapon Incompetence)",""
"313759","GenN","27208","27208","4","4","1","Nano Crystal (2H Edged Weapon Inexperience)",""
"313760","GenN","27209","27209","4","4","1","Nano Crystal (2H Edged Weapon Proficiency)",""
"313774","GenN","26585","26585","10","10","1","Nano Crystal (Adrenaline Pump)",""
"313795","GenN","26516","26516","10","10","1","Nano Crystal (Adventuring Expertise)",""
"313796","GenN","26468","26468","1","1","1","Nano Crystal (Aggression Prod)",""
"313800","GenN","26469","26469","7","7","1","Nano Crystal (Agility Boost)",""
"313801","GenN","26470","26470","10","10","1","Nano Crystal (Aimed Shot Expertise)",""
"313802","GenN","26471","26471","14","14","1","Nano Crystal (Aimed Shot Incompetence)",""
"313803","GenN","26472","26472","7","7","1","Nano Crystal (Aimed Shot Inexperience)",""
"313804","GenN","26473","26473","4","4","1","Nano Crystal (Aimed Shot Proficiency)",""
"313827","GenN","26478","26478","10","10","1","Nano Crystal (Assault Rifle Expertise)",""
"313828","GenN","26479","26479","10","10","1","Nano Crystal (Assault Rifle Incompetence)",""
"313829","GenN","26480","26480","4","4","1","Nano Crystal (Assault Rifle Inexperience)",""
"313831","GenN","26481","26481","4","4","1","Nano Crystal (Assault Rifle Proficiency)",""
"313847","GenN","26482","26482","4","4","1","Nano Crystal (Augment Agility)",""
"313848","GenN","26483","26483","4","4","1","Nano Crystal (Augment Intelligence)",""
"313849","GenN","26484","26484","4","4","1","Nano Crystal (Augment Psychic)",""
"313850","GenN","26485","26485","4","4","1","Nano Crystal (Augment Sense)",""
"313851","GenN","26486","26486","4","4","1","Nano Crystal (Augment Stamina)",""
"313852","GenN","26487","26487","4","4","1","Nano Crystal (Augment Strength)",""
"313896","GenN","26488","26488","10","10","1","Nano Crystal (BioMet Expertise)",""
"313897","GenN","26489","26489","10","10","1","Nano Crystal (BioMet Incompetence)",""
