"Id","SourcePlayfield","SourcePlayfieldName","SourceType","SourceInstanceDecimal","SourceInstanceHex","SourceStatelCount","SourceCoords","DestinationPlayfield","DestinationPlayfieldName","DestinationType","DestinationInstanceDecimal","DestinationInstanceHex","DestinationStatelCount","DestinationCoords","Warnings"
"418","640","Tir","51016","3229418112","0xC07D0280","1","416.344,8.168,435.345","1330","tir clanbuilding7 dng","51016","3221226802","0xC0000532","1","186.996,0,179.991",""
"419","640","Tir","51016","3229483648","0xC07E0280","1","407.166,8.171,487.12","1321","tir clanbuilding2 dng","51016","3221226793","0xC0000529","1","208.997,0,282.009",""
"420","640","Tir","51016","3229549184","0xC07F0280","1","401.472,11.927,484.708","1321","tir clanbuilding2 dng","51016","3221226793","0xC0000529","1","208.997,0,282.009",""
"421","640","Tir","51016","3229680256","0xC0810280","1","391.548,8.19,408.265","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"422","640","Tir","51016","3229745792","0xC0820280","1","539.552,9.152,533.536","1322","tir clanbuilding1 dng","51016","3221226794","0xC000052A","1","210.998,0,193.99",""
"423","640","Tir","51016","3229811328","0xC0830280","1","420.231,8.171,546.463","1321","tir clanbuilding2 dng","51016","3221226793","0xC0000529","1","208.997,0,282.009",""
"424","640","Tir","51016","3229876864","0xC0840280","1","425.926,11.926,548.875","1321","tir clanbuilding2 dng","51016","3221226793","0xC0000529","1","208.997,0,282.009",""
"425","640","Tir","51016","3229942400","0xC0850280","1","452.517,9.152,526.738","1322","tir clanbuilding1 dng","51016","3221226794","0xC000052A","1","210.998,0,193.99",""
"426","640","Tir","51016","3230007936","0xC0860280","1","472.792,8.189,530.183","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"427","640","Tir","51016","3235906176","0xC0E00280","1","459.582,8.194,544.283","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01",""
"428","640","Tir","51016","3230073472","0xC0870280","1","481.38,9.152,328.435","1322","tir clanbuilding1 dng","51016","3221226794","0xC000052A","1","210.998,0,193.99",""
"429","640","Tir","51016","3230139008","0xC0880280","1","565.917,8,558.699","1326","tir clanbuilding3","51016","3221226798","0xC000052E","1","215.99,0,285.002",""
"430","640","Tir","51016","3230204544","0xC0890280","0","","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99","missing source statel"
"431","640","Tir","51016","3230335616","0xC08B0280","1","475.439,8.19,559.078","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"432","640","Tir","51016","3221947008","0xC00B0280","1","482.467,8,558.932","1189","spec_smarket_clan_advanced","51016","3221226661","0xC00004A5","1","181.001,5,118.01",""
"433","640","Tir","51016","3230532224","0xC08E0280","0","","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01","missing source statel"
"434","640","Tir","51016","3230597760","0xC08F0280","1","482.649,8.194,533.096","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01",""
"435","640","Tir","51016","3230663296","0xC0900280","1","537.225,8.19,539.491","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"436","640","Tir","51016","3230728832","0xC0910280","0","","1326","tir clanbuilding3","51016","3221226798","0xC000052E","1","215.99,0,285.002","missing source statel"
"437","640","Tir","51016","3230794368","0xC0920280","1","536.53,8.003,556.65","1326","tir clanbuilding3","51016","3221226798","0xC000052E","1","215.99,0,285.002",""
"438","640","Tir","51016","3230925440","0xC0940280","1","550.491,8.19,556.189","1891","The Happy Rebel Inn","51016","3222013795","0xC00C0763","1","157.003,5,243.985",""
"439","640","Tir","51016","3231056512","0xC0960280","1","646.502,8.168,398.673","1892","Enjoy it While it Lasts","51016","3221423972","0xC0030764","1","213.002,5,241.99",""
"440","640","Tir","51016","3231187584","0xC0980280","1","647.492,9.152,506.423","1322","tir clanbuilding1 dng","51016","3221226794","0xC000052A","1","210.998,0,193.99",""
"441","640","Tir","51016","3231253120","0xC0990280","1","643.419,8.209,333.317","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01",""
"442","640","Tir","51016","3231318656","0xC09A0280","1","644.352,8.194,348.801","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01",""
"443","640","Tir","51016","3231384192","0xC09B0280","1","598.798,8,484.068","1326","tir clanbuilding3","51016","3221226798","0xC000052E","1","215.99,0,285.002",""
"444","640","Tir","51016","3231449728","0xC09C0280","1","648.302,8.147,408.21","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"445","640","Tir","51016","3231515264","0xC09D0280","1","655.265,8,414.404","1326","tir clanbuilding3","51016","3221226798","0xC000052E","1","215.99,0,285.002",""
"446","640","Tir","51016","3231646336","0xC09F0280","1","662.475,7.998,349.962","1326","tir clanbuilding3","51016","3221226798","0xC000052E","1","215.99,0,285.002",""
"447","640","Tir","51016","3231711872","0xC0A00280","0","","1330","tir clanbuilding7 dng","51016","3221226802","0xC0000532","1","186.996,0,179.991","missing source statel"
"448","640","Tir","51016","3231842944","0xC0A20280","1","613.248,8.19,325.027","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"449","640","Tir","51016","3231908480","0xC0A30280","1","654.91,8.168,374.954","1330","tir clanbuilding7 dng","51016","3221226802","0xC0000532","1","186.996,0,179.991",""
"451","640","Tir","51016","3231974016","0xC0A40280","0","","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01","missing source statel"
"452","640","Tir","51016","3232039552","0xC0A50280","0","","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01","missing source statel"
"453","640","Tir","51016","3232236160","0xC0A80280","1","656.598,9.149,548.345","1322","tir clanbuilding1 dng","51016","3221226794","0xC000052A","1","210.998,0,193.99",""
"454","640","Tir","51016","3232367232","0xC0AA0280","1","661.153,8.19,334.795","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"455","640","Tir","51016","3232432768","0xC0AB0280","1","540.464,8.19,511.707","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"456","640","Tir","51016","3232498304","0xC0AC0280","1","661.666,8.19,538.11","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"457","640","Tir","51016","3222078080","0xC00D0280","1","578.46,8.209,498.121","2011","clan_advanced_armor_shop","51016","3221227483","0xC00007DB","1","205.001,5,178.01",""
"458","640","Tir","51016","3235971712","0xC0E10280","1","562.994,8.194,499.325","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01",""
"459","640","Tir","51016","3232563840","0xC0AD0280","1","536.169,8.17,505.593","1330","tir clanbuilding7 dng","51016","3221226802","0xC0000532","1","186.996,0,179.991",""
"460","640","Tir","51016","3232629376","0xC0AE0280","1","553.95,9.152,516.286","1322","tir clanbuilding1 dng","51016","3221226794","0xC000052A","1","210.998,0,193.99",""
"461","640","Tir","51016","3232694912","0xC0AF0280","1","624.867,8.185,519.767","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01",""
"462","640","Tir","51016","3232760448","0xC0B00280","1","609.382,8.17,520.701","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01",""
"463","640","Tir","51016","3232825984","0xC0B10280","1","591.769,8.213,552.432","1330","tir clanbuilding7 dng","51016","3221226802","0xC0000532","1","186.996,0,179.991",""
"464","640","Tir","51016","3232891520","0xC0B20280","1","633.904,8.19,482.745","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"465","640","Tir","51016","3232957056","0xC0B30280","1","602.364,8,335.312","1326","tir clanbuilding3","51016","3221226798","0xC000052E","1","215.99,0,285.002",""
"466","640","Tir","51016","3233022592","0xC0B40280","1","634.75,9.202,519.789","1322","tir clanbuilding1 dng","51016","3221226794","0xC000052A","1","210.998,0,193.99",""
"467","640","Tir","51016","3233088128","0xC0B50280","1","612.634,9.152,485.118","1322","tir clanbuilding1 dng","51016","3221226794","0xC000052A","1","210.998,0,193.99",""
"468","640","Tir","51016","3233153664","0xC0B60280","1","633.824,8.171,506.577","1321","tir clanbuilding2 dng","51016","3221226793","0xC0000529","1","208.997,0,282.009",""
"469","640","Tir","51016","3233219200","0xC0B70280","1","628.13,11.926,504.165","1321","tir clanbuilding2 dng","51016","3221226793","0xC0000529","1","208.997,0,282.009",""
"470","640","Tir","51016","3222143616","0xC00E0280","1","627.142,8.19,533.029","2013","clan_advanced_implants_shop","51016","3221227485","0xC00007DD","1","197.004,5,192.009",""
"471","640","Tir","51016","3222274688","0xC0100280","1","597.07,8.24,494.121","1182","ord_smarket_clan_sup","51016","3221226654","0xC000049E","1","187,6.101,152.012",""
"472","640","Tir","51016","3233350272","0xC0B90280","1","628.603,8.049,492.663","1326","tir clanbuilding3","51016","3221226798","0xC000052E","1","215.99,0,285.002",""
"473","640","Tir","51016","3233415808","0xC0BA0280","1","574.734,9.154,490.118","1322","tir clanbuilding1 dng","51016","3221226794","0xC000052A","1","210.998,0,193.99",""
"474","640","Tir","51016","3233481344","0xC0BB0280","0","","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01","missing source statel"
"475","640","Tir","51016","3233546880","0xC0BC0280","0","","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01","missing source statel"
"476","640","Tir","51016","3233612416","0xC0BD0280","1","660.893,8.046,482.579","1326","tir clanbuilding3","51016","3221226798","0xC000052E","1","215.99,0,285.002",""
"477","640","Tir","51016","3233677952","0xC0BE0280","1","655.74,8.188,482.048","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"478","640","Tir","51016","3233743488","0xC0BF0280","0","","1322","tir clanbuilding1 dng","51016","3221226794","0xC000052A","1","210.998,0,193.99","missing source statel"
"479","640","Tir","51016","3233874560","0xC0C10280","1","551.259,7.997,473.953","1326","tir clanbuilding3","51016","3221226798","0xC000052E","1","215.99,0,285.002",""
"480","640","Tir","51016","3222340224","0xC0110280","1","641.949,8.168,495.232","2020","clan_sup_weapons_shop","51016","3221227492","0xC00007E4","1","215.001,5,210.01",""
"481","640","Tir","51016","3233940096","0xC0C20280","1","565.763,9.152,443.705","1322","tir clanbuilding1 dng","51016","3221226794","0xC000052A","1","210.998,0,193.99",""
"482","640","Tir","51016","3234071168","0xC0C40280","1","597.816,8.237,326.327","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"483","640","Tir","51016","3234136704","0xC0C50280","1","619.398,8,553.85","1326","tir clanbuilding3","51016","3221226798","0xC000052E","1","215.99,0,285.002",""
"484","640","Tir","51016","3222405760","0xC0120280","1","643.77,8,538.107","1136","Mir shop clan","51016","3221226608","0xC0000470","1","151.001,5,186.015",""
"485","640","Tir","51016","3234202240","0xC0C60280","1","620.505,8.168,547.199","1330","tir clanbuilding7 dng","51016","3221226802","0xC0000532","1","186.996,0,179.991",""
"486","640","Tir","51016","3234267776","0xC0C70280","1","664.122,8.19,510.935","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"487","640","Tir","51016","3234333312","0xC0C80280","1","659.655,8.168,314.23","1330","tir clanbuilding7 dng","51016","3221226802","0xC0000532","1","186.996,0,179.991",""
"488","640","Tir","51016","3234398848","0xC0C90280","1","600.462,8.19,507.561","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"489","640","Tir","51016","3234529920","0xC0CB0280","0","","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01","missing source statel"
"490","640","Tir","51016","3229090432","0xC0780280","1","604.255,3.031,400.026","124","Tir Assembly Hall","51016","3221356668","0xC002007C","1","229.985,14.01,169.004",""
"491","640","Tir","51016","3223782016","0xC0270280","1","478.012,9.587,446.488","1180","ord_smarket_clan_basic","51016","3221226652","0xC000049C","1","201.001,3.01,154.015",""
"492","646","Tir County","51016","3221226118","0xC0000286","1","1881.784,15.052,1409.032","1646","lowtech_building6 VP dng","51016","3221227118","0xC000066E","1","190.01,5,162.998",""
"493","646","Tir County","51016","3221291654","0xC0010286","1","1865.388,15.58,1408.701","1644","lowtech_building4 VP dng","51016","3221227116","0xC000066C","1","217.002,5,167.99",""
"494","646","Tir County","51016","3221422726","0xC0030286","1","1916.382,29.849,1475.469","1642","lowtech_building2 VP dng","51016","3221227114","0xC000066A","1","169.99,5,170.998",""
"495","646","Tir County","51016","3221488262","0xC0040286","1","1931.835,30.057,1473.99","1642","lowtech_building2 VP dng","51016","3221227114","0xC000066A","1","169.99,5,170.998",""
"496","646","Tir County","51016","3221684870","0xC0070286","1","1905.747,30.795,1505.084","1180","ord_smarket_clan_basic","51016","3221226652","0xC000049C","1","201.001,3.01,154.015",""
"497","646","Tir County","51016","3221750406","0xC0080286","1","1935.882,15.594,1400.859","2001","clan_basic_weapons_shop","51016","3221227473","0xC00007D1","1","211.001,5,154.01",""
"498","646","Tir County","51016","3221815942","0xC0090286","1","1914.465,15.568,1396.964","2005","clan_basic_implants_shop","51016","3221227477","0xC00007D5","1","193.004,5,162.009",""
"499","646","Tir County","51016","3221881478","0xC00A0286","1","1891.91,17.148,1401.018","2003","clan_basic_pharmasist_shop","51016","3221227475","0xC00007D3","1","197.001,5,158.01",""
"500","646","Tir County","51016","3221947014","0xC00B0286","1","1880.598,29.068,1497.464","2002","clan_basic_armor_shop","51016","3221227474","0xC00007D2","1","229.001,5,162.01",""
"501","646","Tir County","51016","3222143622","0xC00E0286","1","2715.177,15.359,623.114","1648","lowtech_waterwell VP dng","51016","3221227120","0xC0000670","1","189.002,5,163.99",""
"502","646","Tir County","51016","3222209158","0xC00F0286","1","2799.432,19.038,714.603","1180","ord_smarket_clan_basic","51016","3221226652","0xC000049C","1","201.001,3.01,154.015",""
"503","646","Tir County","51016","3222274694","0xC0100286","1","2798.435,20.022,695.495","2002","clan_basic_armor_shop","51016","3221227474","0xC00007D2","1","229.001,5,162.01",""
"504","646","Tir County","51016","3222340230","0xC0110286","1","2731.554,13.78,603.584","2004","clan_basic_clothes_shop","51016","3221227476","0xC00007D4","1","217.004,5,154.009",""
"505","646","Tir County","51016","3222405766","0xC0120286","1","2836.69,20.18,652.76","2001","clan_basic_weapons_shop","51016","3221227473","0xC00007D1","1","211.001,5,154.01",""
"506","646","Tir County","51016","3222471302","0xC0130286","1","2835.21,19.896,679.662","2003","clan_basic_pharmasist_shop","51016","3221227475","0xC00007D3","1","197.001,5,158.01",""
"507","646","Tir County","51016","3222536838","0xC0140286","1","2307.35,10.191,1199.501","1329","tir clanbuilding6 dng","51016","3221226801","0xC0000531","1","125.002,0,209.99",""
"508","646","Tir County","51016","3222602374","0xC0150286","1","2224.439,10,941.472","1326","tir clanbuilding3","51016","3221226798","0xC000052E","1","215.99,0,285.002",""
"509","646","Tir County","51016","3222667910","0xC0160286","1","2286.106,10,941.437","1326","tir clanbuilding3","51016","3221226798","0xC000052E","1","215.99,0,285.002",""
"510","646","Tir County","51016","3222733446","0xC0170286","1","2275.234,6.709,937.623","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01",""
"511","646","Tir County","51016","3222798982","0xC0180286","1","2259.75,6.694,938.557","1328","tir clanbuilding5 dng","51016","3221226800","0xC0000530","1","262.998,0,272.01",""
"512","646","Tir County","51016","3222864518","0xC0190286","1","2307.788,10.2,948.239","1321","tir clanbuilding2 dng","51016","3221226793","0xC0000529","1","208.997,0,282.009",""
"513","646","Tir County","51016","3222930054","0xC01A0286","1","2302.094,13.956,945.827","1321","tir clanbuilding2 dng","51016","3221226793","0xC0000529","1","208.997,0,282.009",""
